livre.chapitre.verset,Bafia
REV.8.10,"Nni ŋwaà-fìtom à kìraa à rɔgà ɗyam, coo fyɛy fi kɔsɛ̀n yì aɗyoo, fi roòròò yɛ̀ɛ baɓ; fyɛy fiǹ fi kpighà ɓi gàɓ ì kìraa ìnɛ ɓi ɓɛ̀rìɓày rì mɛ̀syòm mɛ̀cèm mɛ ɓi ziinɛ. "
REV.8.11,"Fyɛy fiǹ fi ɓaghà ɗii lɛ kìte ki lòlolɛn, fɔɔnnɛ ɓum lɛɛ̀gwey ɓɛ cuughà ɓi rìnɔ ɗi ɓɛ nɔnɔ̀ghà mɛ̀nig mɛ mɛ sukà mɛǹ kìlòloli yɛ̀ɛ ɓaŋ."
REV.8.12,"Nni ŋwaà-fìtom a kìnìn à rɔgà ɗyam, kìlànà kìfog ki ɓi ɓìlànà ɓi ŋwos ɓi kiraa, rì kìfog ki ɓi ɓìlànà ɓi ŋwii ɓi kiraa, rì gàɓ ì kìraa ìnɛ ɓi tyɔɛy ticèm, ɓi ɓuɓìghà; gàɓ ì kìraa ìnɛ ɓi rìlònlòm ɗi ɓyom ɓìn, ì ghaɓɓɛ̀n; fɔɔnnɛ gàɓ ì kìraa ìnɛ ɓi kìtɛɛtɛn ki ŋwos i ɓuɓìghà, ki kilɛ̀n tì girig fɔlɔɔ ɓi ɓɛg ànɛ à-ru. "
REV.8.13,"Nni ǹseesèèghà tì, ǹwog di bèè i fììlì yɛɛ̀ lɛŋlɛŋ ɓi ɗyoo ɓi ɗùm, ì kpaakpàà jɛ̀ɛ̀ aɗyoo lɛ: Nyìighnyìg! Nyìighnyìg! Nyìighnyìg rì ɓumɓɛ ɓi ziinɛ ɓisuu gom ì mam mɛ ɓum ɓɛ titom ɓɛ kiraa ɓɛ siitòn ɓɛ ri ɓiì rɔŋì."
REV.9.1,"Ŋwaàfìtom a kìtaǹ à rɔgà ɗyam; fɔɔnnɛ ǹghɛngà fyɛy fi fi kɔsɛ̀ngày aɗyoo fi kpi ɓi zi; nni ɓɛ tekà fìɗìɓà fi ɓi coo riɓee ɗi rimɛn, ɓɛ fa rì fyɔ. "
REV.9.2,"Fɔɔnnɛ fyɛy fi ŋwaɗkà coo riɓee ɗiǹ. Coo fisilì fi tumɛ̀n rìsyoo ɓi rìɓee ɗiǹ lɔn yɛ̀ɛ fìsilì fi fi riì ɓi kìgɛ̀ŋ ki ɗuu, fìsilì fiǹ fi fiìzì lɛ rì ŋwos rì bɛ̀ɛ̀bɛ̀ɛ̀. "
REV.9.3,"Ɓìtàtàɗ ɓi kpagày ɓi fìsilì fiǹ, ɓi saàtɛ̀n ɓi zi, nni ɓɛ faghà ɓìtàtàɗ ɓiǹ ìtèɗ wu wu pisɛɛ rì ìtèɗ wu tìrèè ti zi. "
REV.9.4,"Ɓɛ kpaa ɓìtàtàɗ ɓiǹ lɛ, ɓyɛ̀ kɛɛ̀ kòm caaɓi ki ɓi ziinɛ nsoò kìfog, nsoò kìtìbag, nsoò kìte kidɛŋ, lɔŋ ɓumɓɛ ɓɛ yin ɗi sìtam̀ à Bɛ̀ll ɓisu ɓɛɛ̀ɓɛ ɓi ghɛɛ̀sɛɛ kì kìi kiɓe ɓɔ rì ɓɔ. "
REV.9.5,"Ɓɛ faghà ɓi ɓyɔ ìtèɗ wulɛ ɓyɛɛ cuusi ɓumɓɛ̀n, kìɓan kifog ɓɛ faghà ɓyɔ ìtèɗ wulɛ ɓyɛɛ wogsi ɓɔ rìkɛŋ ɓɛ̀bimiɗ ɓɛ ɓɛ̀ŋwii ɓɛtaǹ, nni rìkɛŋ ɗi ɓi ghɛɛ̀sɛ̀ngà kì wogsii ɓum ɗi ri rìkɛŋ ɗi mum à ti à wokì di fìrèè fi taɓi nyi. "
REV.9.6,"Ɓi mɛ̀ru mɛ̀n, ɓum ɓɛ ri kaakaa gɛ bee inɛ lɛ ɓɛɛ wu, ɓɛ̀ kɛɛ̀ ghɛn ki kɔnkɔ̀n ɓɔ lɛ ɓɛɛ cuu, wɔ̀lɛ rìwu ɗi ghɛŋì ɓɔ fìràɓ. "
REV.9.7,"Ɓìtàtàɗ ɓiǹ ɓi ɓaghà yɛ̀ɛ zòm yi kimbɛ̀rɛ̀ yi yi ri yì pègsɛn lɛ yɛɛ kɛǹ wɛ̀y. Mɛ̀to mɛ ɓyɔ mɛ ɓaghà rì ɓɛ̀tàm ɓɛ rikem ɓɛ ɓɛ ɓaghà lɔŋ yɛ̀ɛ gol, mɛ̀su mɛ ɓyɔ mɛ ɓa yɛ̀ɛ mɛ̀su mɛ ɓum. "
REV.9.8,"Ɓi ɓaghà rì tyòŋ yɛ̀ɛ tyòŋ ti giɓ, ɓyɔ rì min yɛ̀ɛ mɛ kimonɗo. "
REV.9.9,Dwey yi ɓitàtàɗ ɓiǹ yi ɓaghà fɛlɛ yɛ̀ɛ yi ri yì pàmgakɛn ri bɔŋ; mɛ̀keɓ mɛ ɓyɔ mɛ kikì gom lɔŋ yɛ̀ɛ ɓyalig ɓi kìtuu ki zòm yi kimbɛ̀rɛ̀ yɛɛ̀ tùtug mɛ̀ree rì mɛ̀ree lɛ yɛɛ kɛǹ kì ɗùu wɛ̀y. 
REV.9.10,"Ɓìtàtàɗ ɓiǹ ɓi ɓalàkà rì mɛ̀ghey mɛ mɛ pisɛ̀ngà rì tìrèè, mɛ̀ghey mɛncèm mɛ ɓalàg rì ɓìlɔ̀ɔ̀, nni ɓi mɛ̀ghey mɛ̀n innɛ ìtèɗ wulɛ ɓɛɛ wogsi ɓum rìkɛŋ ɓɛ̀ŋwii ɓɛtaǹ, wu ɓaghà. "
REV.9.11,"Rìfòm ɗi ɓitàtàɗ ɓiǹ ɗi ri ŋwaà-fìtom anɛ ɓi rìɓee ɗi rimɛn anɛ à rì ɗii ɓi rì Ebìreegh lɛ Aɓadon, ɓi rìgìrɛg lɛ Apolyɔŋ ."
REV.9.12,"Ǹtɔɓ wu ǹtonto wu mɛ ghaàgh, nni wɔ̀lɛ mɛ̀tɔɓ mɛdɛŋ mɛɓɛɛ̀ mɛ ri tìì ajɛ̀m ì wiǹ."
REV.9.13,"Fɔɔnnɛ ŋwaà-fìtom a kìtaàfog à rɔgà ɗyam, ǹwog di jɛ̀ɛ̀ ì pɛ̀sɛɛ yì ɓi mɛ̀tɔŋ mɛ kinìn mɛ ɓi com ki gol rì gol ki ɓɛ ntɔ̀ngì ɓyom miì ɓi rìɓɔgsì ɗi Bɛ̀ll, com kìn kɛɛ rɛrɛ̀lìghà Bɛ̀ll asu. "
REV.9.14,Jɛ̀ɛ̀ ì kpaa ŋwaà-fìtom a kìtaàfog anɛ à ɓaghà rì ɗyam lɛ: Fùmi ɓum ɓɛ titom ɓɛ kinìn ɓɛ ɓɛ ri ɓɛ̀kàgakɛn bɛn ɓi coo riɓày ànɛ lɛ Efirat. 
REV.9.15,"Nni ɓɛ fumìghà ɓum ɓɛ titom ɓɛ kinìn ɓɛǹ, ɓɛ ɓaghà di ɓɛ mɛ ɓùŋɛn ɓisuu cààmɛ̀n kiǹ, rì gòn inɛ̀n, rì ŋwii ànɛ̀n, rì bèg ìnɛn, lɛ ɓɛɛ cuùsi gàɓ ì kìraa ìnɛ ɓi ɓum ɓɛ̀cèm ɓɛ ɓi ziinɛ. "
REV.9.16,"Bàlì ì ɓɛ̀ɗùù wɛ̀y inɛ ɓi nɗaŋ wu ɓɛsujàà wu wu ɓaghà rì zòm yi kimbɛ̀rɛ̀ ì ɓaghà ɓum ɓɛ̀mìlìyɔŋ ɓɛ̀hɔnɗɛ̀ɗ ɓɛɓɛɛ̀, ǹwokà di ɓɛ faa bàlì ì ɓɛ̀sujàà ɓɛǹ. "
REV.9.17,"Fɔɔnnɛ ɓi ɓìɓan ɓi ǹseesèèghà ɓiǹ yɛ̀ɛ ɓìdɛ̀ndɛm, ǹghɛngà zòm yi kimbɛ̀rɛ̀ rì ɓumɓɛ ɓɛ ɓaghà miì aɗyoo; ɓumɓɛ̀n ɓɛ ɓaghà ɓɛ̀pàmɓɛn dwey rì bɔŋ yi yi ɓaghà lɛ yɔ yì ɓàŋ yɛ̀ɛ ɗuu, yɔ bùrum ɓi mis yɛ̀ɛ gɔ̀g ìnɛ lɛ yàsɛŋtɛ̀, yɔ tì ɓi mis yɛ̀ɛ ǹdùsi. Mɛ̀to mɛ zòm yi kimbɛ̀rɛ̀ yiǹ mɛ ɓaghà yɛ̀ɛ mɛ̀to mɛ ɓimonɗo, fɔɔnnɛ ɗuu rì fìsilì rì ǹdùsi ɓi fafàŋìghày yɔ ɓi myɔm. "
REV.9.18,"Ɓìɓeɓtàg ɓi ɓyom ɓi kiraa ɓi lɛ rì ɗuu rì fìsilì rì ǹdùsi ɓi ɓi kpaŋkpàŋgày ɓi myɔm mɛ zòm, ɓi cuusìghà gàɓ ì kìraa ìnɛ ɓi ɓumɓɛ ɓi ziinɛ. "
REV.9.19,"Ɓisuulɛ ìtèɗ wu zòm yiǹ wu ri lɛ rì ɓi myɔm rì ɓi mɛ̀ghey; mɛ̀ghey mɛ yɔ mɛ ri yɛ̀ɛ nyoo, mɔ rì mɛ̀to, mɛ̀to mɛ̀n mɛɛ̀mɛ mɛ̀ghey mɛ̀n mɛ ri lɛ mɛ ki kìɓe miì. "
REV.9.20,"Ɓum ɓɛmɓog ɓɛ ɓìɓeɓtàg ɓi ɓyom ɓìn ɓi cuusìghà ɓi, ɓɛ ɓengà kìlɔ̀ɔ̀ghrɛɛ mɛrem lɛ ɓɛɛ caɗ ɓìnùn ɓi ɓɔmiɗ ɓɔ yɛɛ syaagh rì ɓyàg ɓyaa; fɔɔnnɛ ɓɛ kɛngà lɔŋ beèbɛ̀y ɗì rìɓɔɔ̀ɓɔ̀gsì ɗi ɓiɓeɓtàg ɓi mɛghay, rì ɓìnùn ɓi ɓi ri ɓì syaghɛn ri gol nsoò lɛ rì swiɗ à mɔ̀ɔ̀ni, nsoò lɛ rì bɔŋ idɛŋ, nsoò lɛ rì gɔ̀g, nsoò lɛ rì kìte; ɓìnùn ɓiǹ ɓyɛɛ yin lɛ ɓi ghɛnɛ̀n, ɓyɛ̀ kɛɛ̀ wooghrɛn, ɓyɛ̀ kɛɛ̀ ki kɛ̀ɛ̀ghi. "
REV.9.21,"Ɓɛ ɓengà kì lɔ̀ɔ̀ghrɛɛ mɛrem lɛ ɓɛɛ caɗ rìwowèy ɗi ɓum, rì ɓìɓan ɓi kifuu rì tìsɔ̀mɔ̀g, rì wii."
REV.10.1,"Nni ǹghɛngà kìtèetèɗ ki ŋwaà-fìtom kidɛŋ di kɛɛ̀ sɛnsɛn yi aɗyoo, kì waatɛn kikwìɗ, ǹsyèɗ wu ɓaghà nyi wu gheniyɛn ɓi nto, ìsu wu lonlòm yɛ̀ɛ ŋwos, mɛ̀kòò mii mɛ ɓa yɛ̀ɛ mɛ̀kwìy mɛ ɗùù. "
REV.10.2,"À ɓaghà rì maa kaàtà ǹŋwàrɛn ɓi càg; à kìghà lɛ, à rɛsì ìkòò wii wu weèlem ɓi rìɓày à kìkòn, wu kimɛŋ ɓi zi ì zɛy, "
REV.10.3,"nni à nyàmgà jɛ̀ɛ̀ aɗyoo lɔŋ yɛ̀ɛ kìmonɗo kɛɛ̀ nyàmgì, lɔŋ yɛ̀ɛ à nyàmgà fɔlɔɔ, baàbàn yi kitaàɓɛ̀ɛ̀ yi ɓog, gom ì ghaàgh. "
REV.10.4,"Yɛ̀ɛ baàbàn yi kitaàɓɛ̀ɛ̀ yi ɓokà fɔlɔɔ, m̀mɛɛ̀ kìghà lɛ nkaǹ, nni ǹwokà jɛ̀ɛ̀ ìdɛŋ di ì rìì aɗyoo lɛ: Nyama kìɓan ki baàbàn yi kitaàɓɛ̀ɛ̀ yi kpaa kìn, kɔ̀ɔ kàn kɔ. "
REV.10.5,"Nni ŋwaà-fìtom ànɛ à ɓaghà ǹɗɛrɛliyɛn lɛ ìkòò wu ɓi rìɓày, wumbog a cɛɗ, à pɛ̀sìghà weèlem wìì aɗyoo; "
REV.10.6,"fɔɔnnɛ à kànɛ̀ngà bɛ̀ɗ ɓi ɗii ɗi roànɛ a ghɛghɛɓ fiɗyàɓ fikɔ̀ɔ̀, ànɛ à kìghà ɗyoo rì ɓyom ɓìcèm ɓi ɓi ri miì, à kì lɛ rì zi rì ɓyom ɓi ɓi ri miì, à kì lɛ rì rìɓày à kìkòn, rì ɓyom ɓi ɓi ri miì; à kànɛ̀ngà bɛ̀ɗ lɛ cààmɛ̀n ki lɛ ɓum ɓɛɛ ɓuŋɛn kaa ɓa ti ɓi, "
REV.10.7,"kìɓan kifog ɓi mɛ̀ru mɛ jɛ̀ɛ̀ ì ŋwaà-fìtom a kìtaàɓɛ̀ɛ̀ ì rì ɓiì wooghrɛɛ, di à ti lɛ à tumɛ̀n ɗìrɔŋ ɗi ɗyam, innɛ fèg à Bɛ̀ll ànɛ a ɓalag nyamɛn à ɓiì ronì lɔŋ yɛ̀ɛ à wogsìghà Syeesyee à Ɓɔlɛ ànɛ ɓi fèg ànɛn rì ɓɛ̀kpaŋzì-ɓìɓan ɓɛ ɓɛ ri ɓɛ̀kìì-ɓìsay ɓii. "
REV.10.8,"Nni jɛ̀ɛ̀ ìnɛ ǹwokà di ì rìì aɗyoo ì tòòghrɛ̀ngà tì rì mɛ̀ fɛlɛ̀: Kɛ̀na, u teɗ maa kaàtà ànɛ à rì ǹŋwàrɛn ɓi càg ki ŋwaà-fìtom anɛ à rì ǹɗɛrɛliyɛn lɛ rì ɓi rìɓày à kìkòn rì a cɛɗ. "
REV.10.9,"Fɔɔnnɛ ǹkɛ̀ngà yɛ̀ɛ ŋwaà-fìtom anɛ̀n ǹkpaa nyi lɛ a fa mɛ̀ maa kaàtà àncèm; nni à kpaaghà mɛ̀ lɛ: Tera nyi, u miǹ, à rì wɔ̀ ɓiì lòloli ɓi mɛ̀ɗyɔɔ, kìɓan kifog à yɛ̀yɛ̀y wɔ̀ ɓi ŋwɔm yɛ̀ɛ mɔ̀ɔ mɛ ilòò. "
REV.10.10,"Nni ǹtekà maa kaàtà ànɛ̀n ɓi càg ki ŋwaà-fìtom m̀mìn nyi; à ɓaghà mɛ̀ ɓi ŋwɔm yɛ̀ɛ mɔ̀ɔ mɛ ilòò, nni yɛ̀ɛ m̀mìngà nyi, mɛ̀ɗyɔɔ mɛ̀m mɛ tumɛ̀n rìlòlòèy. "
REV.10.11,"Fɔɔnnɛ ɓɛ kpaaghà mɛ̀ lɛ: Ki ghɛɛ̀sɛɛ lɛ u kpaŋzi tì ɓìɓan ɓi Bɛ̀ll ɓi ɓi seesee mɛ̀kuu mɛ ɓum lɛɛ̀gwey, rì ɓìlɔ̀ŋ lɛɛ̀gwey, rì mɛ̀fòm lɛɛ̀gwey."
REV.11.1,"Nni ɓɛ faghà min mɛ kìsyòŋ ki ki ɓaghà yɛ̀ɛ kìgeŋ, ɓɛ kpaa mɛ̀ lɛ: Kɛ̀na u feg lɛ rì naà-Bɛ̀ll, rì com ki ɓɛ ti ɓɛ tɔngì ɓìtuwe miì, ù ɓày ɓumɓɛ ɓɛɛ̀ ɓɔɔɓɔgsì Bɛ̀ll wɔɔ ɓi naa ìnɛ̀n. "
REV.11.2,"Wɔ̀lɛ ɓi ɓɛg ànɛ a nlɛmɓog wu ɓi dan, càra wɔ, kɔ̀ɔ fèg ɓisuulɛ ɓɛ faghà wɔ rì ɓìlɔ̀ŋ ɓi zɛy; ɓìlɔ̀ŋ ɓiǹ ɓyɛɛ ri ɓɛɛ̀dag bàn ì ǹtɛnɛn ɓɛ̀ŋwii mɛ̀tin mɛɓɛɛ̀ rì ɓɛɓɛɛ̀."
REV.11.3,Fɔɔnnɛ ǹfaa gɛ ɓɛ̀wusìnɛ̀ɗ ɓɛm ɓɛ kiɓɛ̀ɛ̀ ìtèɗ wulɛ ɓɛɛ kpaŋzi ɓìɓan ɓi Bɛ̀ll mɛ̀ru tɔɔsìm ɓɛ̀hɔnɗɛ̀ɗ ɓɛɓɛɛ̀ rì mɛ̀ru mɛ̀tin mɛraa. 
REV.11.4,Ɓɛ̀wusìnɛ̀ɗ ɓɛ kiɓɛ̀ɛ̀ ɓɛǹ ɓɔ yɛɛ ri mɛ̀ɗyèm mɛ olìvìyee mɛ kiɓɛ̀ɛ̀ rì ɓìrɛsì ɓi lamɓà ɓi kiɓɛ̀ɛ̀ ɓi ɓi rɛrɛlii ɓi mis mɛ Kan à ziinɛ. 
REV.11.5,"Nni i mum à kɔ̀ni lɛ a ki ɓɔ kìɓe, ɗuu ɗi kpaŋ yì ɓɔ ɓi myɔm, ɗi ɗigsì ɓɛ̀bènàbena ɓaa. Rìkuu ɗi riwù ɗìn ɗyɛɛ̀ɗi mum ǹcèm ànɛ à kɔ̀ni lɛ a ki ɓɔ kìɓe a rì ɓiì wiì. "
REV.11.6,"Ɓɛ ri rì ìtèɗ wulɛ ɓɛɛ sim ɗyoo lɛ bwey yɛ̀ kɛɛ̀ nɔ, ɓi mɛ̀ru mɛ̀cèm mɛ ɓɛɛ̀ kpaakpaŋzì ɓìɓan ɓi Bɛ̀ll; ɓɛ ki ɓa ri ìtèɗ wulɛ ɓɛɛ ghaàsi mɛ̀nig bwaɓ, ɓɛ ki ɓa ri ìtèɗ wulɛ ɓɛɛ rom yì rìkuu ɗi ntɔɓ ɗìcèm ɗi ɓɛ kɔni ɓi ziinɛ."
REV.11.7,"Yɛ̀ɛ ɓɛ ɓaa gɛ di ɓaa lègsi ki rèsii ɓiɓan ɓi ɓɛ yùu gɛ kì rèsii, fɔɔnnɛ nyàm ìnɛ ì kpaŋiì gɛ ɓi rìɓee ɗi rim ì faa gɛ ɓɔ rìbaŋì, ì cee ɓɔ ɓi-tèɗ, ì ki cuusi ɓɔ. "
REV.11.8,Nni ɓìloŋ ɓyaa ɓi cɛnɛɛ gɛ ɓi nlɛmɓog wu coo bàn ìgwey inɛ ɓɛɛ̀ regi ɓi mɛ̀ghèy lɛ Sɔdɔm nsoò lɛ Egiɓtɛn ɓi jàŋ yɔ̀miɗ inɛ ɓɛ kpangà Kan wàà ɓi kɔrɔs. 
REV.11.9,"Ɓumɓɛ ɓi mɛ̀kuu mɛ̀cèm, rì mɛ̀pwìɗ mɛ̀cèm, rì ɓìtòkì ɓìcèm, rì ɓìlɔ̀ŋ ɓìcèm ɓɛ ri seesee gɛ ɓìloŋ ɓyaa à kpaŋ mɛ̀ru mɛraa rì kìden, ɓɛ̀ kɛɛ̀ gherɛn lɛ ɓɛɛ ɓom̀ ɓyɔ ɓi zɔ̀ŋ. "
REV.11.10,"Ɓumɓɛ ɓi ziinɛ ɓɛ ri nyààrɛɛ gɛ rì rìwu ɗyaa, ɓɛ wog kìrɔɔ; ɓɛ roòròmɓɛ̀n ɓyom ɓisuulɛ ɓɛ̀kpaŋzì-ɓìɓan ɓɛ kiɓɛ̀ɛ̀ ɓɛǹ ɓɛ tɔɓkà ɓumɓɛ ɓi ziinɛ yɛ̀ɛ mɛ̀nɔ̀ɓɔ̀."
REV.11.11,"Ajɛ̀m ì mɛ̀ru mɛ kiraa rì kìden mɛ̀n, ǹghay àdɛŋ ànɛ à rì nghay à cɛɓ à pɛ̀sɛ̀ngày yɛ̀ɛ Bɛ̀ll, à ɗiŋì ɓi ɓɔ, ɓɛ ki pɛ̀sɛn aɗyoo, ɓɛ rɛlì mɛ̀rɛy, fɔɔnnɛ coo iris wu ɓangà ɓumɓɛ ɓɛ seesèèghà ɓɔ. "
REV.11.12,"Nni ɓɛ wokà di coo jɛ̀ɛ̀ ì rìi aɗyoo, ì kpaa ɓɔ lɛ: Ɓɔɔghnay fɛ. Fɔɔnnɛ ɓɛ ɓɔkà aɗyoo ɓi ɓìkwìɗ ɓi mis mɛ ɓɛ̀bènàbena ɓaa. "
REV.11.13,"Ɓi cààmɛ̀n kɔm̀ kiǹ, zi i nyɛ̀ŋɗɛ̀ngà rì ìtèɗ; kìlànà ki bàn kìfog ki ɓi ɓìlànà ɓi kintɛ̀ɗ ɓi ɓi bàn ìnɛn ki waàrɛ̀n, ɓum ɓɛ̀tɔɔsìm taàɓɛ̀ɛ̀ ɓɛ cuu, ɓi rìnyɛ̀ŋɗɛ̀n ɗi zi i nyɛ̀ŋɗɛ̀ngà ɗiǹ, ɓɛ̀ro ɓɛmbog ɓɛ risì, ɓɛ fa Bɛ̀ll ànɛ aɗyoo rìkem."
REV.11.14,"Ǹtɔɓ wu kiɓɛ̀ɛ̀ wu mɛ ghaàgh, nni ǹtɔɓ wu kiraa wɔ yɛɛ nɔ̀ɔnɔɔ̀tìì lɔŋ ɓigomìnɛ."
REV.11.15,"Nni ŋwaà-fìtom a kìtaàɓɛ̀ɛ̀ a rɔgà ɗyam; fɔɔnnɛ ɓyoo jɛ̀ɛ̀ ɓi ɓaghày ɓi ɗyoo ɓi ɗùm, ɓi kpaakpàà lɛ: Kìlàmì ki zi ki cee ɓi ɓyàg ɓi Kan wìs, rì Mèsii wìì. À ɓiì làmii fiɗyàɓ fikɔ̀ɔ̀."
REV.11.16,"Ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ritin ɗì ɓɛnin ɓɛ ɓɛ kɔkɔ̀rìghà Bɛ̀ll asu ɓi mɛ̀kɔ̀ɔ̀ maa mɛ rilàmì, ɓɛ kpilàkà, ɓɛ ɓakì mɛ̀su maa ɓi zi, ɓɛ ɓɔgsì Bɛ̀ll. "
REV.11.17,"Di ɓɛɛ̀ kpaakpaa lɛ: Tì faa wɔ̀ ɓìtògsɛ̀n Kan Bɛ̀ll à ìtèɗ wucèm, ànɛ à rì, ànɛ à ki ɓaghà, wɔ̀ɔ nɗèsii coo itèɗ wɔɔ, ù rèsì kìlàmì kɔɔ. "
REV.11.18,"Ɓìlɔ̀ŋ ɓi wokà bim, kìɓan kifog, cààmɛ̀n ki lɛ bim yɔɔ̀ yɛ̀ɛ ghɛnɛn ki yuù, rì ki lɛ u yɔm̀ ɓìloŋ; rì cààmɛ̀n ki lɛ u leɓ ɓɛ̀kìì-ɓìsay ɓɔɔ ɓɛ lɛ ɓɛ̀kpaŋzì-ɓìɓan, rì ɓɛ̀gherɛ̀n rì ɓumɓɛ ɓɛ ti ɓɛ nigì ɗii ɗyɔɔ, lɛ rì ɓɔɓti rì ɓɛ̀sɛ̀ɛ̀mɛn; cààmɛ̀n ki lɛ u cuùsi ɓumɓɛ ɓɛɛ̀ yooyogsì ziinɛ ki kpaŋi."
REV.11.19,"Nni naà-Bɛ̀ll ìnɛ ì rì ɓi ɗyoo ɓi ɗùm ì ŋwàrɛ̀ngà, fìkɔrɔŋ fii fi riràrɛ̀n fi seèsèèrɛ̀n yì ɓi naa yìì ɓi ɗùm. Fɔɔnnɛ ŋwàaŋwàɗ à tumɛ̀ngà rìŋwàŋwàɗ, ɓyoo gom ɓi jɛ̀ɛ̀ ɓi ghaghààgh, baàbàn ì ɓoɓòg, zi i nyɛ̀ɛ̀nyɛ̀ŋɗɛ̀n, bol ì gɔ̀g ì sùùsùùrɛ̀n."
REV.12.1,"Coo kifèèghrɛnà ki resɛ̀ngà ɓi ɗyoo ɓi ɗùm; giɓ ŋ̀waatɛn ŋwos yɛ̀ɛ kìlàà, ŋwii à lònlòm nyi a mɛ̀kòò-zi, tàm à rìkem ànɛ à ɓaghà rì tyɔɛy ntɛ̀ɗ rì tiɓɛɛ̀ nyi ɓi nto. "
REV.12.2,"Giɓ anɛ̀n à ɓaghà rì ɗyem, à ki kuukugsɛ̀n lɛ ɗyem ɗi kikìghà nyi à wowòg rìkɛŋ ɗi giɓ a woki ɓi rìyay."
REV.12.3,"Fɔɔnnɛ kìfèèghrɛnà kidɛŋ ki resɛ̀ngà tì ɓi ɗyoo ɓi ɗùm; coo kinààgɔ̀n kɛɛ ɓaghà, ki ɓaŋɓàŋ yɛ̀ɛ ɗuu, kɔ mɛ̀to taàɓɛ̀ɛ̀, mɛ̀tɔŋ ǹtɛ̀ɗ; nni ɓi mɛ̀to mɛ kitaàɓɛ̀ɛ̀ mɛǹ, ɓɛ̀tàm ɓɛ rikem ɓɛ ɓalàkà miì. "
REV.12.4,"Ǹghey wu kinààgɔ̀n kiǹ wu wɔɔwɔ̀ɔ̀rɛ̀ngày rì gàɓ ì kìraa ìnɛ ɓi tyɔɛy ticèm ti aɗyoo, wu suùsùùrì tyɔ ɓi zi. Kìnààgɔ̀n ki rɛlìghà giɓ anɛ à ɓoŋɓòŋgà rìyay ànɛ̀n asu lɛ i à yali, kɛɛ sokɛn man. "
REV.12.5,"Giɓ a yalà man à baŋì, ànɛ à ghɛ̀ɛ̀sɛɛ kì kɛ̀ɛkɛɛ̀sì ɓìlɔ̀ŋ ɓìcèm rì gbaǹ ànɛ à rì ǹkìyɛn ɗi bɔŋ. Nni ɓɛ ki ɓɔkà rì man wiì ànɛ̀n yɛ̀ɛ Bɛ̀ll rì ɓi kɔ̀ɔ̀ wii wu rilàmì. "
REV.12.6,"Fɔɔnnɛ giɓ anɛ̀n à ghɛŋìghà ɓi-reɓ, wɔɔnnɛ jàŋ inɛ Bɛ̀ll à pègsɛ̀ngà nyi ì ɓaghà, lɛ à rì wɔɔ ɓiì ɗiɗii à kpaŋ mɛ̀ru tɔɔsìm ɓɛ̀hɔnɗɛ̀ɗ ɓɛɓɛɛ̀ rì mɛ̀ru mɛ̀tin mɛraa."
REV.12.7,"Fɔɔnnɛ wɛ̀y wu ɗuurɛ̀ngà ɓi ɗyoo ɓi ɗùm; Mikaɛl rì ɓum ɓii ɓɛ titom ɓɛ ɗùùghà ri kìnààgɔ̀n. Kìnààgɔ̀n girig, ki ɗuughà wɛ̀y wiǹ rì ɓum ɓii ɓɛ titom, "
REV.12.8,"kìɓan kifog, àa kìnààgɔ̀n kɔ yɛɛ ceeghà ɓi-tèɗ; fɔɔnnɛ ɓɛ ɓatìghà ɓi ri jàŋ i ǹkɔ̀riyɛn aɗyoo. "
REV.12.9,"Nni ɓɛ tyɔkày coo kinààgɔ̀n kiǹ, fìɗyàɓ fi nyoo fìn, fi fi ri ɗii lɛ ǹɗèm nsoò lɛ Satàn, nnyɛɛ ri ǹ-yègsì zi bimiɗ ìnɛ ɓum ɓɛɛ̀ ghɛghɛɓ miì, ɓɛ tyɔkày nyi ɓi zi, ɓɛ ki tyɔg yi girig ɓum ɓii ɓɛ titom ǹɗaŋ ri nyi."
REV.12.10,"Fɔɔnnɛ ǹwokà di coo jɛ̀ɛ̀ kɛɛ̀ kpaakpaa yi ɓi ɗyoo lɛ: Cààmɛ̀n ki gòri rì ìtèɗ, rì kìlàmì ki Bɛ̀ll, kɛɛ ti lɛ ɓigomìnɛ, rì ìtèɗ wu rilàmì ɗi Kiris wìì, ɓisuulɛ ɓɛ mɛ tyɔg roànɛ à ti à sɔmàg ɓɛ̀geni ɓis, lɛ nnyɛɛ nti à sɔmàg ɓɔ yɛ̀ɛ ìru yɛ̀ɛ ŋwos, ɓi mis mɛ Bɛ̀ll. "
REV.12.11,"Ɓɛ mɛ yag nyi ɓi wɛ̀y lɛ bwaɓ yi Man à jɔ̀ɔ̀, rì jɛ̀ɛ̀ ìnɛ ɓɛ nɗèresii saaɗ ànɛ miì; ɓɛ nki keesii ɓi ɓyɛɓ ɓyaa à kpaŋ lèg ànɛ lɛ ɓɛɛ risi rìwu. "
