livre.chapitre.verset,Bafia
HEB.9.11,"Wɔ̀lɛ Kiris à yùghà fɛlɛ yɛ̀ɛ ǹlàmì ɓɛ̀pìrɛɛtìrɛ̀ àgwey ànɛ ɓi ɓìɓan ɓi syeesyee ɓi ɓi ri ɓiì ɓaà; à syààghày kìnuugh ki ki kii lɛ, ki teghɛ̀n ki cee, ki ki rɔɔtɛn ki cee, kɛ̀ kɛɛ̀ ki ɓa kinuugh ki ɓum ɓɛɛ toŋi, yɛɛlɔɔ lɛ ki yin ɓi bàlì ì ɓyom ɓi ɓi kilɛ̀ngà ɓi ziinɛ. "
HEB.9.12,"Fɔɔnnɛ à ɗiŋìghà gɛ̀n bog ɓi gɛ̀n yicèm, ɓi jàŋ inɛ ì pɔ̀ɔ̀zii kì ɓaà kìcèlì; à ɗiŋìghà ɓi wɔɔ ri bwaɓ yi ɓipiì, nsoò lɛ yi ɓɔn ɓɛ sanìnya, à ɗiŋìghà wɔɔ lɛ a ɓɔgsi Bɛ̀ll rì bwaɓ yii yi nyimiɗ, à ki fɔ̀n yi ɓìsi gòri ì fìɗyàɓ fikɔ̀ɔ̀. "
HEB.9.13,"Lɛ i bwaɓ yi ɓɛ̀lem ɓɛ sanìnya rì yi ɓipiì, rì kìɓu ki jɛɛ à sanìnya ànɛ ɓɛ tɔni, ɓɛ ɗyɛɛ ɓumɓɛ ɓɛ ri rì ɓìsyeg, ɓi ti ɓi pisàg ɓɔ ɓìsyeg ɓi nyoo, "
HEB.9.14,"bɔ̀ɓ yaŋ min ɗi bwaɓ yi Kiris ànɛ à falɛ̀ngà nyimiɗ ri Bɛ̀ll, kɛ̀ɛ̀ fìfin, ɓi Nghay ànɛ à ri fìɗyàɓ fikɔ̀ɔ̀. Bwaɓ yii yi ri ɓiì tɛɛ̀zii mɛrem mis ɓi ɓɛg ànɛ a ɓìɓan ɓi ɓi ri kɛ̀ɛ̀ gɛɓsɛ̀n, lɛ ti ki Bɛ̀ll ànɛ à rì cem kisay."
HEB.9.15,"Kìɓan kiǹ kɛɛ̀ki Kiris à rɛrɛlii ɓi nyìinyìm ànɛ ɓi bee i nyɔn ìnɛ lɛ, rì ɓum rì Bɛ̀ll, lɛ di ɓumɓɛ Bɛ̀ll à mɛ reŋi ɓɛɛ teɗ ɓìrɔɔ ɓi fiɗyàɓ fikɔ̀ɔ̀, ɓi à kàkà ɓumɓɛ abɛ̀y; ɓɛ ri ɓyɔ ɓiì terì lɛ rìwu ɗi mum bog ɗyɛɛ mɛ kwèɗ ɓum ɓi ɓìɓe ɓìcèm ɓi ɓɛ kighà di ɓɛ kaka ɓi fìɗyàɓ fi bee. "
HEB.9.16,"Ɓisuulɛ jàŋ inɛ kaàtà ànɛ mum à reɓsàkà rìwu ɗii miì à rì, ki ghɛɛ̀sɛɛ lɛ ɓɛɛ yi lɛ mum nyimiɗ anɛ à reɓsàkà rìwu ànɛ̀n à mɛ wu. "
HEB.9.17,"Lɛ kaàtà ànɛ mum à reɓsaagh rìwu ɗii miì à rì rì ìtèɗ di mum àncèm à mɛ wu, ɓisuulɛ cààmɛ̀n kìcèm ki mum àncèm à kaka cem, kaàtà ànɛn à yin ɗi ìtèɗ wudɛŋ. "
HEB.9.18,"Kìɓan kiǹ kɛɛ̀ki nsoò bee i ǹtonto ìnɛ Bɛ̀ll à rengà rì ɓum, ì tumɛ̀ngà ɓi kɛ̀ɛ̀ bwaɓ yi yi kpaŋì; "
HEB.9.19,"lɛ Moyis à kìghà lɛ, à mɛ làmɓɛn mɛsiŋdɛn mɛcèm mɛ mɛ ri ɓi kaàtà à ɓìdɔ̀gsɛna ɓi mis mɛ kilɔ̀ŋ kìcèm, à teɗ min bwaɓ yi ɓɔn ɓɛ ɓɛ̀sanìnya, rì yi ɓipiì, rì mɛ̀nig, à mìsì lɛ, rì ɓi kaàtà à ɓìdɔ̀gsɛna, rì ɓi ɓum ɓɛ̀cèm, rì kìvùree ki kite ki lɛ ìzoɓ, rì ɓi ǹfìŋga wu ɓàŋ lɛ pɔɔŋ. "
HEB.9.20,"À kpaa lɛ: Bwaɓ yi yi siìraagh bee inɛ Bɛ̀ll àa ǹsiŋ̀dɛɛ mìni lɛ, ɓi ɓeŋ yɛ̀ɛ ri lɛ. "
HEB.9.21,"Fɔɔnnɛ Moyis à mìsìghà girig bwaɓ ɓi kìnuugh, rì ɓi ɓyom ɓìcèm ɓi ɓɛ nkìlàg kìsay miì ɓi rìɓɔgsì ɗi Bɛ̀ll. "
HEB.9.22,"Ɓi ɗi yɛ̀ɛ ɓìdɔ̀gsɛna ɓyɛɛ̀ kpaakpàà, ɓɛ ti ɓɛ soghàg ɓyom ɓìcèm rì bwaɓ, nsoò ɓìɓe, ɓi ti ɓi ɓalàg ɓìcenɛn di bwaɓ yi kpaŋi."
HEB.9.23,"Ki ghɛɛ̀sɛ̀ngà min lɛ, ɓìfèèghrɛnà ɓi ɓɛkɔɔ̀kɔɔ̀ ɓɛ ɓyom ɓi ɓi ri aɗyoo ɓyɛɛ teɗ rìkuu ɗi zòghɛ̀n ɗiǹ, rì tì lɛ, nsoò ɓɛ̀kɔɔ̀kɔɔ̀ ɓɛ ɓyom ɓɛ aɗyoo ɓɛncèm ɓɛ ghɛɛ̀sɛ̀ngà kì terì zòghɛ̀n rì ɓìfùna ɓi ɓi cee ɓiǹ. "
HEB.9.24,"Ɓisuulɛ Kiris à ɗiŋìghà ɓi ɓi naà-Bɛ̀ll ìnɛ ɓum ɓɛɛ toŋi, ìnɛ ì rì lɛ ì ɓa kìfèèghrɛnà ki naà-Bɛ̀ll ì kɔɔ̀kɔɔ̀, à ɗiŋìghà lɔŋ ɓi ɗyoo ɗyɔmiɗ lɛ di a rɛli ɓi cààmɛ̀n ki, ɓi mis mɛ Bɛ̀ll ɓisu wis. "
HEB.9.25,À ɗiŋìghà ɓi wɔɔ lɛ di a funɛn nyimiɗ gɛ̀n lɛ gɛ̀n fɛlɛ yɛ̀ɛ nlàmì ɓɛ̀pìrɛɛtìrɛ̀ àa nti à ɗigàg bèg bimiɗ rì bwaɓ yi nyàm. 
HEB.9.26,"I kɛɛ ɓa fɔlɔɔ, di ki ghɛɛ̀sɛ̀ngà min lɛ Kiris a wog rìkɛŋ gɛ̀n lɛ gɛ̀n à tumɛ̀n yɛ̀ɛ zi i kìlɛ̀ngà. Wɔ̀lɛ ɓi cààmɛ̀n ki, à yùghà gɛ̀n bog ɓi gɛ̀n yicèm, di mɛ̀ru mɛ siitòn mɛɛ̀ kɛ̀ɛ̀kɛɛ yi lɛ a legsi kìɓe di à fùnɛɛ nyimiɗ. "
HEB.9.27,"Nni yɛ̀ɛ ki ri kìsiŋdɛn lɛ mum à ghɛ̀ɛ̀sɛɛ kì wii gɛ̀n bog, ajɛ̀m ìnɛn innɛ Bɛ̀ll à yɔ̀mzì nyi, "
HEB.9.28,fɔlɔɔ nnɛ Kiris ànɛ à falɛ̀ngà nyimiɗ gɛ̀n bog ɓi gɛ̀n yicèm lɛ a tɛg ɓìɓe ɓi ɓum lɛɛ̀gwey à rì ɓiì ɓììtii ti kìrèsɛɛ ɓi gɛ̀n i kìɓɛ̀ɛ̀ kɛ̀ɛ̀ kìɓe a ɓumɓɛ ɓɛɛ̀ ɓoŋɓoŋ nyi lɛ a kweɗ ɓɔ.
HEB.10.1,"Ɓìdɔ̀gsɛna ɓi konaagh ɓi ki ɓaà syeesyee à kìfèèghrɛnà à ɓɛ̀kɔɔ̀kɔɔ̀ ɓɛ ɓyom, ɓi ri lɔŋ cììghziŋ ki ɓi ɓìrɔɔ ɓi ɓyɛɛ̀ yùyuiy; ɓi yin ɗi ìtèɗ wulɛ ɓi konàg kì tɛɛ̀zii ɓumɓɛ ɓɛ ti ɓɛ kɛ̀ngì Bɛ̀ll jàŋbog ɓi bee inɛ̀n, ɓi ki yin lɛ ɓi tɛɛ̀zì ɓɔ rì rìkuu ɗi ɓifùnà ɗi fɔlɔɔ, ɗi ɗi ri lɔŋ bèg yìcèm rìkuu ɗìfog, kɛ̀ɛ̀ rìlɔ̀gtɛ̀n. "
HEB.10.2,"I ɓyɛɛ ɓa rì ìtèɗ wu tɛɛ̀ziyɛn mum, di ɓɛ mɛ lèkà rìwewèy ɗi ɓituwe ɓi rìsòòsòghɛ̀n ɗi ɓum, ɓisuulɛ ɓumɓɛ ɓɛɛ̀ ɓɔɔɓɔgsì Bɛ̀ll ɓi rìkuu ɗi riɓɔgsì ɗiǹ ɓɛ ɓaghà lɛ ɓɛ teɗ zòghɛ̀n gɛ̀n bog ɓi gɛ̀n yicèm, ɓɛ̀ kɛɛ̀ ɓa ti ri fèg ànɛ lɛ ɓɛ ri rì ɓìɓe. "
HEB.10.3,"Wɔ̀lɛ ɓi saaɗ à rìkpaa, ɓìtuwe ɓi ɓɛ ti ɓɛ weeyì ɓi zòghɛ̀n ì ɓum ɓi ti ɓi kilàg lɛ ɓum ɓɛɛ yiyiti ɓìɓe ɓyaa bèg yìcèm. "
HEB.10.4,Lɛ bwaɓ yi ɓɛ̀lem ɓɛ ɓɛ̀sanìnya rì yi ɓipiì yi yin lɛ yi pisì ɓìɓe ŋwos adɛŋ.
HEB.10.5,"Kìɓan kiǹ kɛɛ̀ki, yɛ̀ɛ Kiris à ɓaghà di à ti ɓiì yùu ɓi ziinɛ, à kpaaghà rì Bɛ̀ll lɛ: Ù kɔ̀ni ɓi kifùna, nsoò lɛ com ki mum à faa wɔ̀, kìɓan kifog, ù faghà mɛ̀ nyoo. "
HEB.10.6,"Ù ti kɔ̀ɔ wog kirɔɔ rì ɓìtuwe ɓi ɓɛ tɔni lɛ ɓɛɛ ɓɔgsi wɔ̀ rì ɓyɔ, nsoò ɓi ɓɛ funɛɛ ɓisuu zòghɛ̀n ì ɓìɓe. "
HEB.10.7,"Nni fɔɔnnɛ mɛ̀ɛ nkpaaghi lɛ: wɔ̀ Bɛ̀ll, mɛ̀ɛnɛ, ǹ-yùu lɛ nki rìkɔ̀n ɗyɔɔ, lɔŋ yɛ̀ɛ kìɓan kɛm̀ ki ri kìkànɛn ɓi kaàtà à ɓìdɔ̀gsɛna."
HEB.10.8,"À loogh kìkpaa lɛ wɔ̀ɔ̀ kɔ̀ni ɓi nsoò ɓìfùna, nsoò mɛ̀fafàà mɛ zɛy, nsoò ɓìtuwe ɓi ɓɛ tɔni lɛ ɓɛɛ ɓɔgsi wɔ̀ rì ɓyɔ, nsoò ɓi ɓɛ funɛɛ ɓisuu zòghɛ̀n ì ɓìɓe, ɓyom ɓìn ɓìcèm ɓi rɔɔ ɓi wɔ, kɔlɛ ɓìfùna ɓìn ɓyɛɛ̀ kìikilɛ̀n lɔŋ yɛ̀ɛ ɓìdɔ̀gsɛna ɓyɛɛ̀ kpaakpàà. "
HEB.10.9,"À ki ɓɔ̀ɓti lɛ wɔ̀ Bɛ̀ll! Mɛ̀ɛnɛ, ǹ-yùu lɛ nki rìkɔ̀n ɗyɔɔ, fɔlɔɔ a rì lɛ, à pisii bee ì rìɓɔgsàg ɗi Bɛ̀ll ì ǹtonto, à rèsì bee ì nyɔn. "
HEB.10.10,"Ɓisuulɛ Yeesus Kiris à roòzìghà rìkɔ̀n ɗi Bɛ̀ll, fɔɔnnɛ ɓìsii ti rì zòghɛ̀n ìnɛ ɓi ɓìɓe ɓis lɛ rìfa ɗi à faghà nyoo yìì gɛ̀n bog ɓi gɛ̀n yicèm."
HEB.10.11,Pìrɛɛtìrɛ̀ bimiɗ à ti à rɛlàg ɓɛ̀ŋwos ɓɛ̀cèm ɓi jàŋ yiì ì kìsay à kìkì mɛ̀kuu mɛ ɓifùna mɛ̀fog mɛ mɛ yin lɛ mɛ pisi ɓìɓe ŋwos adɛŋ. 
HEB.10.12,"Wɔ̀lɛ Kiris à faghà kìfùna kifog ɓisuu ɓiɓe, à ki kɔ̀ri min ɓi weèlem à Bɛ̀ll fìɗyàɓ fikɔ̀ɔ̀. "
HEB.10.13,Fɔɔnnɛ a ɓoŋɓoŋ ɓigomìnɛ lɛ ɓɛ̀bènàbena ɓii ɓɛɛ ɓa kìɓoŋ ki a rɛsag mɛ̀kòò mii miì. 
HEB.10.14,"Fɔlɔɔ nnɛ ɓi rìfa ɗìfog, à mɛ kì lɛ ɓɛ̀roɓɛ ɓɛ ri ɓɛ̀tɛɛ̀ziyɛn ɓɛɛ ɓa lɛ syeesyee ìsuùcèm kɛ̀ɛ̀ com ki ɓɛ ri lɛ ɓɛ fen a lɔ̀ŋkaa. "
HEB.10.15,"Kìɓan kiǹ kɛɛ̀ki Kìtɛntɛ̀ɛ̀n ki Nghay kɛɛ̀ rèresi girig ɓìsi; lɛ à loogh kì kpaà lɛ, "
HEB.10.16,"Kan lɛ: Bee inɛ ǹɗì ɓiì renì ɓi nyìinyìm ànɛ lɛ rì mɛ̀ rì ɓɔ, ajɛ̀m ì mɛ̀ru mɛ̀n ì rì ɓiì ɓaà fɛlɛ: Ǹɗì ɓiì foŋì ɓìdɔ̀gsɛna ɓyɛm̀ ɓi mɛ̀rem maa, ǹkàn ɓɔ ɓyɔ ɓi nto. À ɓɔ̀ɓ min lɛ:"
HEB.10.17,"Fɔɔnnɛ màa yititi ɓi ɓiɓe ɓyaa, nsoò mɛ̀nànì maa."
HEB.10.18,"Ɓisuulɛ cààmɛ̀n kìcèm ki ɓìɓe ɓi ti ɓì cenɛn, ki ghɛɓsii tì ɓi com lɛ ɓɛɛ fa ɓìfùna ɓisuu risòghɛ̀n ɗi ɓiɓe ɓiǹ."
HEB.10.19,"Nni fɔɔnnɛ mìni ɓɔɔsoŋ̀, tì ti lɛ tì ɗiŋì ɓi jàŋ inɛ ì rì kìcèlì kɛ̀ɛ̀ ìris lɛ bwaɓ yi Yeesus. "
HEB.10.20,"À nɛmgà ɓìsi nyɔɔnyɔn à bee, bee inɛ ì rì rì cɛɓ ɓi kìlàà ki ki ɓaghà ɓi naà-Bɛ̀ll, yɛɛlɔɔ lɛ ɓi nyoo yìì i nyimìɗ. "
HEB.10.21,Tì rì rì ǹlàmì ɓɛ̀pìrɛɛtìrɛ̀ àgwey anɛ ɓɛ rɛsìghà ɓi naà-Bɛ̀ll. 
HEB.10.22,"Ti tyòŋdɛɛna min Bɛ̀ll jàŋbog rì ǹɗem wu wu ri lɛ sɛɛghi sɛɛghi, rì rìgherɛ̀n ɗi ɗi ri ɗìronɛn, ǹɗem wù tɛnɛn ɓi ɓɛg ànɛ a ɓìɓan ɓi ɓi ri lɛ ɓi fa wɔ̀ bɛ̀lɛn, nyoo ì ɓa ǹwùɓsiyɛn ɓi mɛ̀nig mɛ mɛ ri mɛ̀ tɛnɛn. "
HEB.10.23,"Ti ɓèŋina dyàɓɛn inɛ ti làalam̀ɓɛ̀n, tì sììrɛ̀n ɓisuulɛ Bɛ̀ll ànɛ à faghà ǹkàg roòzag mɛkàg mii. "
HEB.10.24,"Ti ɓèeghɓèŋɗɛɛna ɓìsi rì ɓìsi, tì feèfègsɛ̀n lɛ ti ɓa rì ǹkɔ̀nɛ̀n, tì ki kìki ɓiɓan ɓi syeesyee. "
HEB.10.25,"Tyɛ̀ ki lèg rikɛ̀ngì ɗi a mɛ̀taŋzɛn mis yɛ̀ɛ ɓum ɓɛdɛŋ ɓɛ ti ɓɛ kilàg, ti faàfàlɛ̀n lɔŋ ɓìsiìɓɔmiɗ itèɗ, à ɓiisɛ̀n yɛ̀ɛ ɓi seesee lɛ ŋwos a Kan a kɛ̀ɛ̀kɛɛ yi."
HEB.10.26,"Ɓisuulɛ, i tì kɛ̀nkɛni asu tì kìkì kìɓe ɓi rìfee, di tì mɛ yi saaɗ, kìfùna kidɛŋ ki yiìdi ɓisuu zòghɛ̀n ì ɓìɓe. "
HEB.10.27,"Tì rì ɓiì rɔ̀ɓi lɔŋ lɛ ti ɓoŋɓoŋ lɛ rì ɓɛ̀yɔ̀m ɓɛ Bɛ̀ll, rì ɗuu ɗi ɗi ghɛɛ̀sɛɛ kì ɗigsii ɓumɓɛ ɓɛɛ̀ kìki Bɛ̀ll ǹtoòtèɗ ri coo iris ɓi nɗem. "
HEB.10.28,"Ɓɛ ti ɓɛ weeyì mum ǹcèm ànɛ à yogsii ɓìdɔ̀gsɛna ɓi Moyis, ɓɛ̀ kɛɛ̀ wog nyi nyìighnyìg di ɓum ɓɛɓɛɛ̀, nsoò lɛ ɓɛraa ɓɛ resii rìnàn ɗii. "
HEB.10.29,"Ɓì rì lɛ ɓì fèg lɛ rìkuu ɗi ntɔɓ aɗi ɗyɛɛ ghɛɛ̀sɛɛ rì ŋwaànɛ à kìi lɛ à sɛɛtì Man à Bɛ̀ll, à ghɛn bwaɓ yi riràrɛ̀n ɗi lɛ rì Bɛ̀ll rì ɓum, yi yi kii lɛ a ɓa ǹtɛnɛn, yɛ̀ɛ zɛy rì zɛy à com, à ki fen Nghay à geesɛ̀n. "
HEB.10.30,Ɓisuulɛ ɓìsii yii roànɛ à kpaaghà lɛ: Mɛ̀ yɛɛ ghɛɛ̀sɛɛ kì rɔ̀ŋi mɛ̀ yɛɛ ghɛɛ̀sɛɛ kì lèɓi à kpaa tì lɛ: Kan à rì ɓiì yɔ̀mzii ɓum ɓii.
HEB.10.31,"Ki ri koŋnyoo lɛ Bɛ̀ll ànɛ à rì cem, a raɗ mum ɓi ɓyàg ɓii. "
HEB.10.32,Yitiina lɔŋ cɛɓ ki ɓì ghɛɓkà ɓi mɛ̀ru mɛ ǹtonto mɛ ɓì tekà kìtɛɛtɛn ki Bɛ̀ll; ɓì wokà mɛ̀tɔɓ lɛɛ̀gwey ɓi mɛ̀ru mɛ̀n; wɔ̀lɛ ɓì ki càrɛ̀ngà ɓi ɓi zàà ìnɛn. 
HEB.10.33,"Ki mɓalàg lɛ ɗi ɗi yii, ɓɛ sɛɛ̀sɛ̀mgì mìni, nsoò lɛ ɓɛ yeeyeèsì mìni ɓi nyìinyìm à ɓum, ɗi ɗi yii, ɓì sug ɓi gàm ì ɓumɓɛ ɓɛ yeèyèèsìghà fɔlɔɔ. "
HEB.10.34,"Ɓì kàɓɓɛ̀ngà mɛ̀tɔɓ mɛ ɓimbùŋ, ɓì ki woki kirɔɔ cààmɛ̀n kìcèm ki ɓɛ nti ɓɛ ɓatàg mìni ɓyom, ɓisuulɛ ɓì yighà lɛ ɓì ɓaghà rì ɓyom ɓi ɓi cee ɓiǹ lɛ, ɓyɔɔ ri ɓi ɓi ri cààmɛ̀n kìcèm. "
HEB.10.35,Fɔɔnnɛ kɛ̀ ɓi càɗ ntyweeyi win ɓisuulɛ wu ri rì ɓyoo mɛlèɓ. 
HEB.10.36,"Ki ghɛɛ̀sɛɛ lɛ ɓi ɓa rì kìsììrì, di fɔɔnnɛ ɓi roòzi rìkɔ̀n ɗi Bɛ̀ll, ɓì teɗ min com ki à kàkà mìni. "
HEB.10.37,"Lɛ cààmɛ̀n kaa rɔ̀ɓ kiden lɔŋ lɛsàg lɛ roànɛ à ghɛ̀ɛ̀sɛɛ kì yùu a kpaŋ, àa lɛ̀mzii ɓi. "
HEB.10.38,"Kìɓan kifog ŋwaànɛ à rì lɛ saaɗ ɓi mis mɛ̀m à rì ɓiì ghɛɓì lɛ rìgherɛ̀n, wɔ̀lɛ i à sugtii rì jɛ̀m, ǹɗem wɛ̀m wɛ̀ kɛɛ̀ wogti kirɔɔ rì nyi. "
HEB.10.39,"Ɓìsii yin ɓɛroɓɛ ɓɛ ti ɓɛ sugtàg rì jɛ̀m lɛ ɓɛɛ ɗyaŋ, ɓìsii ri ɓɛ̀roɓɛ ɓɛ gherɛɛ lɛ ɓɛɛ ghɛɓsi ɓyɛɓ  ɓyàà."
HEB.11.1,"Rìgherɛ̀n ɗi ri rìyi ɗi mum à yii saaɗ ànɛ ɓi ɓìɓan ɓi à tyweeyii, ɗi ɓa tì com ki kɛɛ̀ rèresi mum ɓɛ̀saaɗ ɓɛ ɓi ɓìɓan ɓi à ghɛɛ ɓì."
HEB.11.2,Ɓumɓɛ abɛ̀y ɓɛ tekà mɛ̀sɛɛ̀ghsɛɛgh lɛ rìgherɛ̀n ɗyaa.
HEB.11.3,"Lɛ rìgherɛ̀n nnɛ tì ti tì yilàg lɛ Bɛ̀ll à kìghà zi ri jɛ̀ɛ̀ yìì, ɓi lèg ànɛ lɛ ɓyom ɓìcèm ɓi ti seesee ɓi kilɛ̀ngà rì com ki ŋwaà ghɛɛ ɓì."
HEB.11.4,"Lɛ rìgherɛ̀n nnɛ Aɓɛl à ɓɔgsìghà Bɛ̀ll rì ɓìfùna ɓi ɓi cee ɓi Kaɛŋ; lɛ rìgherɛ̀n ɗii, Bɛ̀ll à kpaaghà Aɓɛl lɛ à rì ŋwaà saaɗ, Bɛ̀ll nyimiɗ a sɛkà rìfa ɗii, ɗyɛɛ kii lɛ a ɓaɓa à tòtòg, nsoò yɛ̀ɛ à mɛ wu."
HEB.11.5,"Lɛ rìgherɛ̀n nnɛ Enɔg à ɓɔkà yɛ̀ɛ Bɛ̀ll cem, kɛ̀ɛ yi com ki lɛ rìwu; ŋwaàdɛŋ à ghɛɛ̀dìghà ɓi nyi ɓisuulɛ Bɛ̀ll à ɓɔkà rì nyi aɗyoo; di ɓɛ ka ɓɔg ɓi ri nyi aɗyoo, Enɔg à kìghà lɛ Bɛ̀ll a wog kìrɔɔ rì nyi. "
HEB.11.6,"Wɔ̀lɛ i mum àrì kɛ̀ɛ̀ rìgherɛ̀n, à yin lɛ à rɔɔ Bɛ̀ll; ŋwaànɛ à tyɛ̀ɛ̀tɛɛ Bɛ̀ll jàŋbog, à ghɛ̀ɛ̀sɛɛ kì gherɛɛ lɛ Bɛ̀ll à rì wɔɔ, à ki gherɛn ti lɛ Bɛ̀ll à ti à lèɓkì ɓumɓɛ ɓɛ ti ɓɛ kaaghì nyi."
HEB.11.7,"Lɛ rìgherɛ̀n nnɛ Nowe à kìghà lɛ, yɛ̀ɛ Bɛ̀ll à lokà nyi kì kpaa kìɓan ki ɓɛ ɓaghà di ɓɛ ka ghɛn ɓi, nni à risìghà, à wog rìkpaa ɗi Bɛ̀ll, à toŋ kìkɔm lɛ a ghɛɓsi naa yìì i ɓum; fɔlɔɔ nnɛ rìgherɛ̀n ɗi kighà Nowe lɛ a fa ziinɛ bɛ̀lɛn, à fɔ̀n rìɓa ɗi mum à rì lɛ à ɓa lɛ saaɗ ɓi mis mɛ Bɛ̀ll, lɛ rìgherɛ̀n."
HEB.11.8,"Lɛ rìgherɛ̀n innɛ Abiraham à kìghà Bɛ̀ll mɛ̀wog yɛ̀ɛ à reŋìghà nyi, à pɛ̀sɛ̀n ɓi kìlɔ̀ŋ kii lɛ à kɛ̀ɛ ɓi jàŋ inɛ Bɛ̀ll à rì nyi ɓiì faà. À kɛ̀ngà fɔlɔɔ kɛ̀ɛ yi jàŋ inɛ à kɛ̀ɛ. "
HEB.11.9,"Lɛ rìgherɛ̀n, nnɛ à ghɛghɛ̀ɓkà fɛlɛ yɛ̀ɛ ǹkèn ɓi ziinɛ Bɛ̀ll à siŋdɛ̀ngà lɛ à rì nyi ɓiì faà. Àa nkɔ̀ràg ɓi ɓìlaa, lɔŋ yɛ̀ɛ ɓɛ̀-Isag ɓɛɛ̀ Yakɔɓ ɓɛ Bɛ̀ll à faghà girig ǹkàg wɔm wiǹ. "
HEB.11.10,"Ɓisuulɛ Abiraham à ɓoŋɓòŋgà bàn ìnɛ Bɛ̀ll yɛɛ fekà yɛ̀ɛ ì rì lɛ ì toŋɗɛ̀n, nyimiɗ yɛɛ ki toŋ, yɔ̀ lɛ kpegkpeg."
HEB.11.11,"Lɛ rìgherɛ̀n innɛ, nsoò Sara à ɓaghà di à mɛ sɛ̀ɛ̀mɛ̀n, à ɓaghà rì ìtèɗ wulɛ a kiti boo ì mum, ɓisuulɛ à tyweeyàkà lɛ Bɛ̀ll à rì ɓiì roòzii nkàg wii. "
HEB.11.12,"Kìɓan kiǹ kɛɛ̀ki kìbog ki mum ki ki ɓaghà di kaa tɔ̀gti kiǹ, ki kighà boo ìnɛ ì tèghɛɛ fɛlɛ yɛ̀ɛ tyɔɛy ti aɗyoo, nsoò lɛ yɛ̀ɛ sɛɛ̀sɛɛ anɛ ɓi bèn ì rìɓày à kìkòn ànɛ ɓɛ yin lɛ ɓɛ ɓay."
HEB.11.13,"Lɔŋ ɓi rìgherɛ̀n innɛ ɓumɓɛ̀n ɓɛ̀cèm ɓɛ cuughà di ɓɛ ka teɗ ɓi ɓyom ɓi Bɛ̀ll à kàkà ɓɔ; kìɓan kifog ɓɛ ghɛngày ɓyɔ, ɓɛ ki nyààrɛn ri ɓyɔ di ɓi kakay fìràɓ, ɓɛ ki kpaa lɛ ɓɔɔ ri ɓɛ̀kèn ɓɛ ɓɛ ri ɓi rìghaàgh fɛ ɓi ziinɛ. "
HEB.11.14,"Ɓɛ̀roɓɛ ɓɛɛ̀ tòtog ɓɛǹ fɔlɔɔ, ɓɛɛ̀ rèresi lɛ tɛntɛ̀ɛ̀n lɛ: Ɓɛɛ̀ kaakaa kilɔ̀ŋ kidɛŋ. "
HEB.11.15,"I kɛɛ ɓa lɛ kìlɔ̀ŋ ki ɓɛ pɛsɛ̀ngày wɔɔ kɛɛ ɗiɗìghà ɓɔ ɓi nɗem, di ɓɛ ɓaghà lɛ ɓɛ ɓa rì cààmɛ̀n ki lɛ ɓɛɛ sugti wɔɔ. "
HEB.11.16,"Ɓi saaɗ à rìkpaa, kìlɔ̀ŋ ki ki cee kiǹ kɛɛ̀ki ɓɛ kɔnkɔ̀ngà, yɛɛlɔɔ lɛ, kìlɔ̀ŋ ki aɗyoo; kìɓan kiǹ kɛɛ̀ki Bɛ̀ll à yin lɛ à wog ǹtoòrìɗ lɛ ɓɛɛ reŋi nyi lɛ Bɛ̀ll wàà, ɓisuulɛ à pègsɛ̀ngà ɓɔ bimiɗ à bàn."
HEB.11.17,"Lɛ rìgherɛ̀n innɛ Abiraham à fùnɛ̀ngà Isag di Bɛ̀ll à fèèghrɛɛ nyi; m̀bobog wìì a man nnɛ à fùnɛ̀ngà lɔɔ, kɔlɛ rì nyi nnɛ Bɛ̀ll à faghà ǹkàg. "
HEB.11.18,À kpaa nyi lɛ: Ɓi Isag nnɛ ù ɓaagɛ rì boo ì mum ìnɛ ɓɛ ɓɛsàg rì wɔ̀. 
HEB.11.19,"Abiraham à ɓaghà rì fèg ànɛ lɛ Bɛ̀ll à rì rì ìtèɗ wulɛ, nsoò mum àa wii, à ghèmzì nyi, fɔɔnnɛ ɓɛ pɛɛ̀zìghà nyi man wiì; rìkuu ɗi kifèèghrɛnà ki righèmɓɛ̀n ɗi ɓiloŋ, kɛɛ ri lɔɔ."
HEB.11.20,"Lɛ rìgherɛ̀n innɛ Isag à màgà lɛ rì Yakɔɓ, rì Eso ɓisuu ɓiɓan ɓi ɓi mɛ̀ru mɛ beèbɛ̀y."
HEB.11.21,"Lɛ rìgherɛ̀n innɛ Yakɔɓ à màgà ɓɔn ɓɛ Yoosɛɓ ɓɛ̀cèm lɛ bog bòg bog, di à ti ɓiì wiì, à tuŋì ɓi nto wu kigeŋ ki àa mɓèmdàg miì, à ɓɔgsì Bɛ̀ll. "
HEB.11.22,"Lɛ rìgherɛ̀n innɛ Yoosɛɓ à ɓùgà kìɓan ki rìpɛ̀sɛ̀n ɗi ɓɔn ɓɛ Isirayɛl a Egiɓtɛn, di à ti jàŋbog rì rìwu, à ki reɓsɛn com ki ɓɛ ghɛɛ̀sɛ̀ngà kì kìi ri ɓìwoɓ ɓii."
