livre.chapitre.verset,Bafia
MRK.6.1,"Nni Yeesus à pɛsɛ̀ngà foo, à kɛ̀n ɓi bàn ìnɛ à tɔɔghà wɔɔ, ɓɛ̀yilàg ɓii ɓɛ nɔɔ̀tì nyi. "
MRK.6.2,"Ŋwosi Saɓàt àdɛŋ, à tumɛ̀ngà ɓum rìrèsàg ɓi naà-bɔ̀ŋzɛ̀n; gɛ mum ànɛ à wowòkà ɓìtòkì ɓii à kuuràkà lɛɛ̀gwey ɓɛ tɔtɔg lɛ: À rìì fe ri kìɓan ki? Rìkuu ɗi ɗyomzɛ̀n aɗi ɗyɛɛ ri lɛ? Dàm yi a kìki yi yi ri la? "
MRK.6.3,"Àa nnyɛɛ ri kaminɗà, nyi man à Marii, nyi geni ɓɛ̀-Zyag ɓɛɛ Zyoozɛ, rì Zyuudɛ rì Simɔn? Ɓɛ̀geni ɓii ɓɛ ɓɛ̀yiɓ ɓɛ yiǹ fɛ rì ɓìsi? Rìɓa ɗii ɗiǹ ɗi rekà ɓɔ lɛ, ɓɛ̀ kɛɛ̀ gherɛn nyi. "
MRK.6.4,Yeesus à kpaa min ɓɔ lɛ: Ǹkpaŋzì-ɓìɓan a maà kem ɓi ɓi kìlɔ̀ŋ kii; ɓɛ̀yalì ɓii rì naa yìì i ɓum ɓɛ̀ kɛɛ̀ kuurag ri nyi. 
MRK.6.5,"Fɔɔnnɛ à kìghà ɓi dàm wɔɔ nsoò bog, i ki cee ɓi lɛ, gàɓ ì ɓɛ̀roroɓ ìnɛ a wɔ̀ɔ̀zìghà di à saghii ɓɔ ɓyàg ɓi nyòò. "
MRK.6.6,"Yeesus à kuuràkà yɛ̀ɛ ɓumɓɛ̀n ɓɛ ɓaghà fɔlɔɔ ri nyoey, à kɛ̀n asu à rerènì ɓìlɔ̀ŋ ɓi jàŋbog, di a rèeresàg ɓum ɓìɓan ɓi Bɛ̀ll."
MRK.6.7,"Fɔɔnnɛ Yeesus à reŋìghà ɓɛ̀yilàg ɓii ntɛ̀ɗ rì ɓɛɓɛɛ̀, à tumɛ̀n ɓɔ rìɓaskì ɓɛ̀sɛ̀ɛ̀ ɓɛɓɛɛ̀ ɓɛɓɛɛ̀, di a ronɗom ɓɔ; à fa ɓɔ ìtèɗ wulɛ ɓɛɛ nanaɓ ɓìɓeɓtàg ɓi mɛghay; "
MRK.6.8,"à siŋdɛ̀ngà ɓɔ lɛ, ɓɛ̀ kɛɛ̀ teɗ com ɓi rìkɛ̀ɛ̀; ɓɛɛ ɓanɛn kìgeŋ kɔrìkɔ kɛ̀ ɓɛɛ̀ teɗ bìrɛs, nsoò kaagh a ɓiɗilàg, nsoò mɔ̀ɔ̀ni, kɛ̀ ɓɛɛ̀ pìg ɓi ɓàm; "
MRK.6.9,"kìɓan kifɔg à kpaaghà lɛ: Waatɛɛna lɔŋ ɓɛ̀siripàs ɓi mɛ̀kòò, mum kɛɛ̀ ɓɔ̀ɓtɛn ɓilàà ɓiɓɛɛ̀. "
MRK.6.10,"Nni à kpaatìghà ɓɔ lɛ: Jàŋ bimiɗ ìnɛ ɓì kpaŋi, kɔ̀riina lɔŋ ɓi naa ìnɛ ɓì ɗiŋii miì, à kpaŋ yɛ̀ɛ ɓì rì ɓiì pɛ̀sɛɛ ɓi jàŋ inɛ̀n. "
MRK.6.11,"I ɓɛ ɓeni mìni kì ghàɓi jàŋ idɛŋ, nsoò lɛ ɓɛ ɓeni kìwoògh com ki ɓi kpaakpàà, i ɓì ti ɓiì pɛ̀sɛɛ ɓi jàŋ inɛ̀n, ɓì kwìɗ kùrùɓu ànɛ mìni ɓi mɛ̀kòò, rìkì ɗiǹ ɗyɛɛ̀ rèresi ɓumɓɛ̀n zɛ̀ɗ yaà. "
MRK.6.12,"Nni ɓɛ̀yilàg ɓɛ kɛngà, ɓɛ tum rìkpaa ɗi ɓum lɛ ɓɛɛ lɔɔ̀ghrɛn mɛ̀rem. "
MRK.6.13,"Fɔɔnnɛ ɓɛ nanàɓkà ɓìɓeɓtàg ɓi mɛghay lɛɛ̀gwey, ɓɛ ki wɔ̀ɔwɔɔ̀zì tì ɓɛ̀roroɓ di ɓɛ siŋii ɓɔ mɔ̀ɔ ɓi nyòò."
MRK.6.14,"Nni rìfòm ɗi lɛ Eroodɛ ɗi wokà kìɓan kiǹ ɓisuulɛ rìkem ɗi Yeesus ɗi ɓaghà di ɗi ti ɓiì pàpasi ɓum jàŋ bimiɗ, ɓɛ kpaakpàà lɛ, Zyaŋ Bàɓtis yɛɛ ghemɓɛɛ yì a nyɔ̀ɛ̀y, kɛɛ̀ki à rì miì rì ìtèɗ wu kìkiyɛn dàm. "
MRK.6.15,"Ɓɛ̀ro ɓɛdɛŋ ɓɛ kpaakpàà lɛ Eli yɛɛ rì, ɓɛmbog lɛ à rì lɔŋ ǹkpaŋzì-ɓìɓan à Bɛ̀ll yɛ̀ɛ ɓɛ̀kpaŋzì-ɓìɓan ɓɛmbog. "
MRK.6.16,"Yɛ̀ɛ Eroodɛ à wokà gɛ mɛ̀kali anɛ̀n bimiɗ, nni à kpaaghà lɛ: Zyaŋ ànɛ mɛ̀ɛ ǹɗeɓsii lɛ ɓɛɛ ren ǹto nnyɛɛ ghemɓɛɛ! "
MRK.6.17,"Lɛ Eroodɛ nyimiɗ yɛɛ faghà ìtèɗ wulɛ ɓɛɛ ɓan Zyaŋ, ɓɛ ki kàŋ nyi rì mɛ̀sɛ̀ŋi, ɓɛ pig ɓi naà-zày, ɓi kìɓan ki Eroɗyaadɛ à gili geni ànɛ lɛ Filiɓ ànɛ à tekà. "
MRK.6.18,Zyaŋ à kpaakpaaghà Eroodɛ lɛ: Ki ghɛɛ̀sɛɛ ɓi lɛ u wɛs̀ gili goni. 
MRK.6.19,"Eroɗyaadɛ à takàkà Zyaŋ ɓi ɗùm, à ki kaakaa bee inɛ lɛ ɓɛɛ wey nyi, kìɓan kifog, kɛ̀ɛ ɓa ri bee, "
MRK.6.20,"lɛ Eroodɛ àa ǹnìgàg Zyaŋ, à ki kàmag ri nyi, lɛ à yighà lɛ Zyaŋ à ɓaghà saaɗ à mum, à ki ɓa ti ǹtɛnɛn ɓi mis mɛ Bɛ̀ll. Ɗyomzɛ̀n ɗi ǹti ɗi ɗimgì Eroodɛ cààmɛ̀n kìcèm ki à woogh ɓìtòkì ɓi Zyaŋ, kɔm̀ lɛ ki ǹkɔ̀ngì nyi lɛ a wowog ɓyɔ. "
MRK.6.21,"Wɔ̀lɛ ŋwosi mààgh à Eroɗyaadɛ à kpagà ɓi gòn ìnɛ Eroodɛ à ɓaghà ɓi kìsɔ̀g ki ɓi gòn i rìyalɛ̀n ɗìì; à taŋzɛ̀ngà kìsɛ̀nɛ̀, à reŋɗɛ̀n ɓɛ̀sasààgh ɓii, rì ɓɛ̀kɔ̀mɛ̀n-ɓɛ̀sujàà, rì ɓɛ̀lem ɓɛ ɓum ɓɛ a Galile. "
MRK.6.22,"Nni gɔ̀n ì Eroɗyaadɛ ì ɗiŋìghày ɓi naa ì kìsɛ̀nɛ̀, ì tum rìɗyen. Ì rɔɔ lɛ rì Eroodɛ, rì ɓumɓɛ ɓɛ ɓaghà a kìsɛ̀nɛ̀. Rìfòm ɗì kali min ŋwutyàà gɔ̀n ànɛn lɛ: Tɔghà mɛ̀ com kìcèm ki ù kɔ̀ni ǹfa wɔ̀ kɔ. "
MRK.6.23,"Fɔɔnnɛ à kanɛ̀ngà bɛ̀ɗ, à kpaa nyi lɛ: Com kìcèm ki ù rì mɛ̀ ɓiì tɔɔgh nsoò kìlànà ki zi ìnɛ ǹlàmii kɛ yaa rì, ǹɗi wɔ̀ ɓiì faa kɔ. "
MRK.6.24,"Nni ŋwutyàà giɓ à kpagà ɓi dan à kɛ̀n kì tɔɔ̀gh jɛɛ lɛ: Cɛ kɛɛ̀ ki ntɔg, nni jɛɛ à ɓàkà nyi lɛ: Tɔghà ǹto wu Zyaŋ Bàɓtis. "
MRK.6.25,"À sugtìghày rì mɛ̀ree yɛ̀ɛ rifòm, à kpaa ɗyɔ lɛ: Nkɔ̀nkɔn lɛ u fa mɛ̀ nto wu Zyaŋ Bàɓtis ɓi taasà lɔŋ ɓigomìnɛ. "
MRK.6.26,"Rìfòm ɗi wokà bim, kìɓan kìfog ɗi ɓaghà ɓi lɛ ɗi ɓeǹ lɛ ɗi ɓaghà di ɗyaa kànag bɛ̀ɗ ɓi mis mɛ ɓumɓɛ ɗi reŋɗɛ̀ngà. "
MRK.6.27,"Fɔɔnnɛ ɗi ghaskà ki romì sujàà ɗi tɔg lɛ, a yuiy nyi rì nto wu Zyaŋ Bàɓtis. "
MRK.6.28,"Sujàà à kɛ̀ngà ɓi naà-zày à syaŋ ǹto wu Zyaŋ, à sugtìì rì wɔ ɓi taasà, a fa wɔ rì gɔ̀n ìnɛn, ì teɗ ì ceesì rì jɛɛ. "
MRK.6.29,"Yɛ̀ɛ ɓɛ̀yilàg ɓɛ Zyaŋ ɓɛ wokà ɓɔlɛ anɛ̀n, fɔɔnnɛ ɓɛ yughày kì terì kìloŋ kii, ɓɛ kɛǹ kɔ kì ɓòmi."
MRK.6.30,"Ɓɛ̀kɛ̀nì-fìtom ɓɛ taŋzɛ̀ngà Yeesus a nyoo, ɓɛ kpaa nyi ɓìɓan ɓìcèm ɓi ɓɛ kighày, rì ɓi ɓɛ resàkày ɓum. "
MRK.6.31,"Fɔɔnnɛ Yeesus à kpaaghà ɓɔ lɛ: Yùuna, ti pyerɛn jàŋ ìnɛ ɓum ɓɛ yin, tì fɔɔ̀sɛn lɛsàg, ɓisuulɛ ɓum ɓɛ ɓaghà wɔɔ lɛɛ̀gwey, ɓɛ kikì lɛ, ɓɛ̀roɓɛ ɓɛ kɛnkɛ̀n, ɓɛ̀roɓɛ ɓɛ yuyùy lèg ànɛ lɛ, ɓɛ̀yilàg ɓɛ ɓaghà ɓi ri ɓee inɛ lɛ ɓɛ ɗi còm. "
MRK.6.32,"Nni Yeesus rì ɓɛ̀yilàg ɓɛ ɓɔkà ɓi kìkɔm lɛ ɓɛɛ pyerɛn, ɓi jàŋ ìnɛ ɓum ɓɛ ɓaghà ɓì. "
MRK.6.33,"Ɓum lɛɛ̀gwey ɓɛ ghɛngà ɓɔ yɛ̀ɛ ɓɛ kɛnkɛ̀ngà, ɓɛ ki rèmi lɛ ɓɔ yɛɛ ri; fɔɔnnɛ ɓum ɓɛ pɛɛ̀pɛ̀sɛ̀ngày ɓì bàn yìcèm, ɓɛ kɛɛ̀ghì rì tìfɔg, ɓɛ log ki kpaŋì ɓi jàŋ incèm rì ɓɔ. "
MRK.6.34,"Yɛ̀ɛ Yeesus à kpagày ɓi kìkɔm, à ghɛn coo gùl ì ɓum di ì ti, nyìighnyìg ì ki nyi rì ɓumɓɛ̀n, lɛ ɓɛ rɔɓkà fɛlɛ yɛ̀ɛ jɔ̀ɔ̀ yi yi ri kɛ̀ɛ̀ m̀ɓèŋì. Fɔɔnnɛ à tumɛ̀ngà ɓɔ rìrèsàg ɗi ɓiɓan lɛɛ̀gwey. "
MRK.6.35,"Yɛ̀ɛ ŋwos a ɓaghà di à tì lɛ a mag ɓìlɛy, ɓɛ̀yilàg ɓii ɓɛ tyoŋdɛ̀n nyi a nyoo, ɓɛ kpaa nyi lɛ: Jàŋ ìnɛ ì rì kilɛŋ, ŋwos a ki kɛ̀ɛ kì màagh ɓilɛ̀y; "
MRK.6.36,"kali ɓumɓɛ, ɓɛɛ kɛǹ ɓi bàn rì ɓi jɛ̀m i ɓilɔ̀ŋ ɓi ɓi wuɓsɛɛ, ɓɛɛ laàghrɛn yì ɓyom ɓi ɗiyɛn. "
MRK.6.37,Yeesus à ɓàg ɓɔ lɛ: Mìniì ɓɔmiɗ faana ɓɔ ɓìɗilàg. Nni ɓɛ kpaaghà nyi lɛ: Tì rì nya ɓiì kɛ̀ɛ kì laàgh bìrɛs ì ɓɛtɔɔsìm rìtin lɛ ti fa ɓɔ ɓɛɛ ɗi. 
MRK.6.38,"Nni Yeesus à tɔkà ɓɔ lɛ: Ɓì rì foo rì bìrɛs yaŋ? Kɛ̀ɛna kì ghɛɛ̀. Ɓɛ ɓaghà lɛ ɓɛ mɛ kaa lɛ ɓɛɛ yi gàɓ ì ɓyom ìnɛ ɓɛ ɓaghà rì yɔ̀, nni ɓɛ ɓakà Yeesus lɛ: Tì rì rì bìrɛs yitaǹ rì ɓìzɛn ɓiɓɛɛ̀. "
MRK.6.39,Yeesus à kpaa min ɓɔ lɛ ɓɛɛ kɔɔ̀si ɓum ɓɛ̀n ɓɛ̀cèm ɓi ɓyaaɓi ɓi cem ɓi ɓɔɔ ɓìtuu 
MRK.6.40,"Fɔɔnnɛ ɓɛ kɔràkà ɓi zi, ɓi mɛ̀raŋ lɛ rì mɛ ɓum mɛ̀tin mɛtaǹ, rì mɛ ɓum mɛ̀tin mɛɓɛɛ̀ rì ǹtɛ̀ɗ. "
MRK.6.41,"Yeesus à teɗ kìtaǹ ki bìrɛs rì kìɓɛ̀ɛ̀rɛn ki ɓìzɛn, à ɓegsì mis aɗyoo, à fa Bɛ̀ll ɓìtògsɛ̀n, à ɓɛkì min bìrɛs yiǹ, a fa yɔ rì ɓɛ̀yilàg lɛ ɓɛɛ kaɓsi ɓum. A kàɓsàkà tì girig ɓɔɔ̀cèm ɓìzɛn ɓi kìɓɛ̀ɛ̀ ɓiǹ. "
MRK.6.42,Ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ ɗighà ɓɛ wuràg. 
MRK.6.43,"Ɓɛ̀yilàg ɓɛ taŋzɛ̀n lɛ rì ɓìɓɛghà ɓi bìrɛs rì ɓìzɛn ɓi ɓi rɔɓtàkà, ɓi ron ɓìkàɗ ǹtɛ̀ɗ rì ɓiɓɛɛ̀. "
MRK.6.44,Bàlì ì ɓumɓɛ ɓɛ ɗìghà bìrɛs ìnɛn ì ɓaghà ɓɛ̀tɔɔsìm ɓɛtaǹ.
MRK.6.45,"Ajɛ̀m ìnɛn, Yeesus a ghàskà kì losì ɓɛ̀yilàg ɓii lɛ ɓɛɛ ɓɔg ɓi kìkɔm, ɓɛɛ log kìsyàa rì nyi cɛcɛɗ a Bɛdsayida, cààmɛ̀n ki nyii ka gheeghesɛ̀n ɓum lɛ ɓɛɛ sukì. "
MRK.6.46,"Yɛ̀ɛ à ghesɛ̀ngà ɓumɓɛ̀n, nni à kɛ̀ngà kì ɓɔ̀ŋzaagh ɓi dòn aɗyòò. "
MRK.6.47,"Cɛŋkò ki kpagà di kìkɔm ki ti ɓi nyìinyìm à rìɓày, wɔ̀lɛ Yeesus cɛ̀ncii yɛɛ ɓaghà di à kakày a cɛɗ. "
MRK.6.48,"Yɛ̀ɛ Yeesus à ghɛngà di ɓɛ̀yilàg ɓɛɛ̀ yeeghyeèghkɛ̀n ɓi rìfyèè ɗi riɓày lɛ bɛ̀ɓ ì ɓaghày ɓɔ asu, ì yeèyèèsì ɓɔ, nni à kɛ̀ngà ɓɔ a nyoo di ɓyom ɓi duri ɓi ti, à kɛ̀ɛ̀kɛ̀ɛ̀ yì ɓi mɛ̀nig aɗyòò; à mɛɛ ki kìghà lɛ a cee ɓɔ. "
MRK.6.49,"Nni yɛ̀ɛ ɓɛ̀yilàg ɓɛ ghɛngà nyi di a kɛ̀ɛ̀kɛɛ yi fɔlɔɔ ɓi mɛ̀nig aɗyoo, ɓɛ fekì lɛ ɓɛ ghɛɛ nyɔ̀ɛ̀y, ɓɛ tumɛ̀n rìkugsɛ̀n. "
MRK.6.50,"Ɓisuulɛ ɓɔɔ̀cèm ɓɛ ghɛngà nyi, ki syaŋdì ɓɔ mɛ̀rem. Yeesus à ghàs kì tòòghrɛɛ à kpaa ɓɔ lɛ: Maasiina mɛ̀rem ɓi mùm, mɛ̀ yɛɛ ri, kɛ̀ ɓi risi. "
MRK.6.51,"Fɔɔnnɛ à ɓɔkà ɓi kìkɔm, bɛ̀ɓ ìnɛ ì kìkìghà ì maarɛ̀n; kìɓan kiǹ ki yag ɓɛ̀yilàg rìwog ìsuùcèm. "
MRK.6.52,"Ɓisuulɛ ɓɛ wokà ɓi azi ànɛ ɓi dàm ìnɛ Yeesus à kìghà, yɛ̀ɛ à tègsìghà bìrɛs, lɛ mɛ̀rem maa mɛ ɓaghà mɛ̀tèɗkakɛn."
MRK.6.53,"Yɛ̀ɛ ɓɛ ratɛ̀ngà kì syaà, ɓɛ kpaŋ ɓi kìlànà ki zi ki a Zyenezarɛt ɓɛ lomzì kìkɔm ɓi bèn ì rìɓày, "
MRK.6.54,"Lɔŋ yɛ̀ɛ ɓɛ sɛngày ɓi kìkɔm, ɓum ɓɛ ghas kìrèmii Yeesus. "
MRK.6.55,"Ɓɛ tum rìkɛ̀ɛ̀kɛ̀ɛ̀ ɓi naa ɓi naa di ɓɛɛ̀, kpaakpaa ɓum lɛ Yeesus à ti fɛ; ɓɛ ki tɛ̀tɛg yi ɓɛ̀roroɓ ɓi ɓɛ̀kon, di ɓɛɛ̀, kɛ̀nkɛn ɗi ɓɔ ɓi jàŋ bimiɗ ìnɛ ɓɛ woogh lɛ Yeesus à rì. "
MRK.6.56,"Ɓi jàŋ yicèm yi Yeesus à kpagà à tumɛ̀n lɛ, ɓi ɓìlɔ̀ŋ, rì ɓi bàn nsoò lɛ ɓi jɛ̀m i ɓilɔ̀ŋ, ɓɛ ǹnɔ̀ŋzàg ɓɛ̀roroɓ ɓi jàŋ yi yɛ̀ɛ ɓìyan ɓi tyèè, ɓɛ ɓɔŋzì nyi lɛ, ɓɛ̀roroɓ ɓɛ̀n ɓɛɛ kom̀ lɔŋ nsoò rìkeɓ ɗii ɗi kilàà; fɔɔnnɛ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ ɓɛ komgà nyi ɓɛ wɔngàkà."
MRK.7.1,"Ɓɛ̀fàrìzyɛŋ rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ ɓɛ pɛsɛ̀ngày a Yorisalɛm ɓɛ taŋzɛ̀ngà Yeesus a nyòò, "
MRK.7.2,"ɓɛ ghɛn di ɓɛ̀yilàg ɓii ɓɛdɛŋ ɓɛɛ ɗiɗi ɓyom, ɓyàg ri tìfin, yɛɛ lɔɔ lɛ, kɛ̀ɛ̀ kìsòo ɓyàg. "
MRK.7.3,"Kɔm̀ lɛ Ɓɛ̀fàrìzyɛŋ rì Ɓɛ̀yudɛ̀n ɓɛ̀cèm ɓaa ɗi ɓi ɓiɗilàg di ɓɛ ka soò ɓi ɓyàg lɛ syeesyee, lɛ ɓɛɛ̀ ɓèŋɓeŋ kìsyɔ̀ɔ̀ ki ɓɛseŋi ɓaa. "
MRK.7.4,"Ɓɛ kilàg tì lɛ, ì ɓɛ sughiì fyèè, ɓɛ yin lɛ ɓɛ ɗi ɓìɗilàg di ɓɛ ka sogtɛn ɓi, yɛ̀ɛ kìsyɔ̀ɔ̀ ki righerɛ̀n ɗyaa kɛɛ̀ kɔ̀nkɔ̀n. Ɓɛ roodii tì rì ɓìcèlì ɓidɛŋ, fɛ lɛ yɛ̀ɛ rìsòò ɗi ɓɛɓeŋ, rì rìsòò ɗi bèè, ɗì rìsòò ɗì tìgheŋ ti bɔŋ. "
MRK.7.5,"Ɓɛ̀fàrìzyɛŋ rì ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ tɔkà Yeesus lɛ: Ɓisuucɛ nnɛ ɓɛ̀yilàg ɓɔɔ ɓɛ kiì ɓi yɛ̀ɛ ɓìsyɔ̀ɔ̀ ɓi ɓɛseŋi ɓìs ɓyɛɛ kpaakpàà, yɛ̀ɛ ɓɛɛ̀ ɗiɗi ɓyom kɛ̀ɛ̀ kìsòo ɓyàg? "
MRK.7.6,"Nni Yeesus à ɓàkà ɓɔ lɛ: Mìni ɓum ɓɛ, fyɛɛ̀fyɛɛ̀ ɓi ŋwɔm ìghèy ɓi ɗùm, Ezayii à kpaaghà lɔŋ saaɗ ɓi kìɓan kin, fɛlɛ yɛ̀ɛ ki rì kì kànɛn lɛ: Ɓumɓɛ ɓi kìlɔ̀ŋ ki ɓɛɛ̀ ɓɔɔɓɔgsì lɔŋ mɛ ɓi ŋwɔm aɗyoo, mɛ̀rem maa mɛ̀ kɛɛ̀ wuɓsɛn mɛ; "
MRK.7.7,"ɓɛɛ̀ yooyogsì cààmɛ̀n kaa lɛ ɓɛɛ̀ ɓɔɔɓɔgsì mɛ̀, lɛ dɔgtɛ̀n yi ɓɛɛ̀ rèrèsì yi ri lɔŋ ɓisyɔ̀ɔ̀ ɓi ɓum. "
MRK.7.8,Nni Yeesus à ɓɔ̀ɓtìghà lɛ: Ɓì càri ɓìdɔ̀gsɛna ɓi Bɛ̀ll lɛ ɓìsyɔ̀ɔ̀ ɓi ɓum ɓyɛɛ̀ɓi ɓì foŋi ǹto miì! 
MRK.7.9,À kpaatì ɓɔ lɛ: Ɓì naŋi ɓìdɔ̀gsɛna ɓi Bɛ̀ll ɓisuu ɓisyɔ̀ɔ̀ ɓin! 
MRK.7.10,"Lɛ Moyis à kpaaghà lɛ: Mum a nyaàsi seŋi ɓɛɛ jɛɛ, rì tì lɛ ŋwaànɛ à nyɔ̀mɛɛ seŋi nsoò lɛ jɛɛ, à ghɛ̀ɛ̀sɛɛ lɛ ɓɛ wey nyi. "
MRK.7.11,"Kìɓan kìfog mìnii ti ɓi kpaaghì lɛ: Ì ŋwaà kalii seŋi nsoò lɛ jɛɛ lɛ, gàɓ ì com ìnɛ màa rì lɛ ǹghɛɓsì wɔ̀ rì yɔ̀ ì rì kɔ̀rìɓaŋ. Yɛɛ lɔɔ lɛ com ki ɓɛ mɛ pègsɛn lɛ ɓɛɛ cogtɛn Bɛ̀ll, "
MRK.7.12,"i mum à kpaa fɔlɔɔ, mìnii càɗ nyi lɛ kɛ̀ɛ ghɛɓsi ti seŋi, nsoò lɛ jɛɛ. "
MRK.7.13,"Fɔlɔɔ anɛ̀n à rì yɛɛ lɔɔ lɛ, ɓi yooyogsì jɛ̀ɛ̀ ì Bɛ̀ll rì ɓìsyɔ̀ɔ̀ ɓin ɓi ɓyaà ceècèèsɛ̀n; ɓi ki ti ɓì kìlàg tì ɓìɓan ɓidɛŋ lɛɛ̀gwey fɔlɔɔ yɛ̀ɛ ɓiǹ. "
MRK.7.14,"Nni Yeesus à reŋìghà tì gùl ì ɓum, à kpaa ɓɔ lɛ: Mìniìcèm ramina mɛ̀reè, ɓi wog com ki ǹkpaakpaa minì. "
MRK.7.15,"Com kìcèm ki mum à ɗii ki kɛǹ nyi ɓi ɗùm ki yin lɛ ki foŋ nyi kìsyeg ɓi nyòò; kìɓan kifog com ki ki pɛsɛɛ yì mum ɓi ɗùm, kɛɛ ri lɛ ki foŋ nyi kìsyeg ɓi nyòò. "
MRK.7.16,"Ŋwaànɛ à rì rì mɛ̀reè, mɛ lɛ à wog, à wog. "
MRK.7.17,"Yɛ̀ɛ à ɗiŋìghà ɓi naa, gwìy yɛ̀ kɛɛ̀ wuɓsɛn tì nyi, nni ɓɛ̀yilàg ɓii ɓɛ tɔkà nyi azi anɛ ɓi dàɗkì ìnɛn. "
MRK.7.18,"À kalì ɓɔ lɛ: Mìni girig ɓi rì yɛɛ lɔɔ kɛ̀ɛ̀ ɗyomzɛ̀n yɛ̀ɛ ɓi woogh ɓi lɛ, com kìcèm ki mum à ɗii, ki kɛǹ nyì ɓi ɗùm ki yin lɛ ki foŋ nyi kìsyeg ɓi nyòò; "
MRK.7.19,"ɓisuulɛ com kiŋcèm kì yin nyi ɓiì kɛ̀nkɛni ɓi ǹɗem, kɛɛ̀ kɛ̀nkɛn lɔŋ nyi ɓi ɗùm, ki sɛn, ki kpaŋ di à kɛ̀ɛ cog. Yeesus à kpaaghà yɛɛ lɔɔ lɛ ɓìɗilàg ɓìcèm ɓi rì kɛ̀ɛ̀ kìsyeg. "
MRK.7.20,"À kpaatìghà lɛ: Com ki ki kpaŋiì ɓi mum kɛɛ ri lɛ ki foŋ nyi kìsyèg ɓi nyoo, "
MRK.7.21,"ɓisuulɛ lɔŋ ɓi ɗùm ɗì mum rì ɓi ǹɗem wii nnɛ ɓìɓeɓtàg ɓi mɛyitì, rì rìɓàmɓà, rì wii, rì ǹwolɛ̀n, "
MRK.7.22,"rì tìsɔ̀mɔ̀g, rì kìsee ki ikum, rì kìɓeɓtàg ki ǹɗem, rì mɛ̀ghèy, rì kìɓùùsì, rì m̀mììghrɛ̀n, rì tìfena rì kalɛn, rì kìyèg ki ɗyomzɛ̀n ɓi ti ɓi ɓalàg yì. "
MRK.7.23,"Ɓìɓeɓtàg ɓi ɓiɓan ɓyɛɛ̀ ɓalag yi mum ɓi ǹɗem, ɓi ki fogi nyi kìsyeg ɓi nyòò."
MRK.7.24,"Yeesus à pɛ̀sɛ̀ngà ɓì jàŋ inɛ̀n à kɛ̀n ɓi kìlànà ki zi ki bàn ì Tiir ì ɓaghà wɔɔ. Fɔɔnnɛ à kɔ̀rìghà a mɛɛ mɛdɛŋ, lɛ à kɔ̀ngà ɓì lɛ ɓɛɛ yi lɛ à rì wɔɔ, kìɓan kifog à ɓaghà ɓi lɛ à kɔ̀rì nyamzɛn. "
MRK.7.25,"Ɓisuulɛ giɓ adɛŋ ànɛ gɔ̀n yìì ì ɓaghà rì kìɓeɓtàg kì nghay, a wokày Yeesus ɓi rìkem, à yù nyi kì kpìi a mɛ̀kòò; "
MRK.7.26,"giɓ ancèm ànɛn à ɓaghà ǹkèn a giɓ, a yalɛ̀ngà a Fenisii, ɓi kìlɔ̀ŋ ki Sirii, à tɔkà Yeesus lɛ a naɓ kìɓeɓtàg ki nghay ki gɔ̀n yìì ì ɓaghà rì kɔ. "
MRK.7.27,"Yeesus à ɓàg nyi lɛ: Ka càra ɓɔɓti ɓɛɛ ɗi ɓɛɛ wuri, lɛ ki ghɛɛ̀sɛɛ ɓi lɛ ɓɛɛ teɗ ɓìɗilàg ɓi ɓɔɓti, ɓɛɛ fa rì ɓɔn ɓɛ bu. "
MRK.7.28,"Giɓ anɛ̀n à pɛ̀ɛ̀zì nyi lɛ: Ɛ̀ɛ̀ Kan! ù kalii miì, wɔ̀lɛ, ɓɔn ɓɛ bu ɓɛɛ̀ ɗilag bubùɓ yi ɓɔɓti ɓɛ raàsii a teɓèrè zi. "
MRK.7.29,"Yeesus à kpaa min nyi lɛ: Ɓì jɛ̀ɛ̀ ìnɛ ù kpaa ìnɛ̀n, kɛ̀na, kìɓeɓtàg ki ǹghay ki pɛsɛɛ gɔ̀n yɔ̀ɔ̀ ɓi nyòò. "
MRK.7.30,"Yɛ̀ɛ̀ à sukà, à tanɛ̀n gɔ̀n yìì ǹnɔ̀nɔŋiyɛn ɓi ɓyomɓilɔ̀ŋ, ɗi kìɓeɓtàg ki ǹghay ki mɛ pɛ̀sɛn yɔ̀ ɓi nyòò."
MRK.7.31,"Yeesus à pɛ̀sɛ̀ngà ɓi kìlànà ki zi ki bàn ì Tiir ì ɓaghà wɔɔ à fyee à Sidɔŋ, a syàà kìlɔ̀ŋ ki bàn ǹtɛ̀ɗ lɛ a sugti ɓi bèn ì rìɓày ànɛ a Galile. "
MRK.7.32,"Ɓɛ yughày nyi rì lɔlɔg adɛŋ ànɛ à yighà ɓi ritòòghrɛ̀n, ɓɛ ɓɔŋzàg nyi lɛ a saagh ŋwaànɛ̀n ɓyàg ɓi nyòò. "
