livre.chapitre.verset,Bafia
JHN.5.43,"Ǹ-yùghà ɓi ɗii ɗi Seŋi wɛ̀m kɛ̀ ɓi kɔ̀n lɛ ɓi ghaɓ mɛ̀, wɔ̀lɛ, i ŋwaàdɛŋ à yùu ɓi ɗii ɗii ɗi nyimiɗ, nyi nnɛ ɓì rì ɓiì ghàɓi. "
JHN.5.44,"Lannɛ ɓì rì lɛ ɓì gherɛ̀n, di ɓi faafàlɛ̀n rìkem mìni rì mìni, kɛ̀ ɓi kaa rikem ɗi ɗi riì yɛ̀ɛ Bɛ̀ll cɛ̀ncii? "
JHN.5.45,"Kɛ̀ ɓi fèg lɛ ǹɗì mìni ɓiì sɔmɛɛ yɛ̀ɛ Tààta; ŋwaànɛ à rì mìni ɓiì sɔmɛɛ, nnyɛɛ ri Moyis ànɛ ɓì faghà ǹtyweeyi ri nyi, "
JHN.5.46,"ɓisuulɛ i ɓì gherɛ̀ngà Moyis, di ɓì rì lɛ ɓì gherɛ̀n mɛ̀, lɛ kìɓan kɛm̀ kɛɛ̀ki à kàngà. "
JHN.5.47,"Nni i ɓì gherɛɛ ɓi ɓiɓan ɓi à kàngà, lannɛ ɓì rì ɓiì gherɛɛ ɓi mɛ̀ ǹkpaa?"
JHN.6.1,"Ajɛ̀m ìnɛn, Yeesus à syààghà cɛcɛɗ ki riɓày ànɛ a Galile, ànɛ ɓɛ nɗegì tì lɛ rìɓày ànɛ a Tiɓeriyaadɛ. "
JHN.6.2,"Fɔɔnnɛ coo kituu ki ɓum ki nɔɔ̀tìghà nyi, lɛ ɓɛ ghɛngà dàm yi à kìkìghà ɓi ɓɛ̀roroɓ ɓɛ à wɔ̀ɔ̀wɔ̀ɔ̀zìghà. "
JHN.6.3,"Nni Yeesus à ɓɔkà ɓi dòn aɗyòò, à kɔ̀rì wɔɔ ɓi zi, ri ɓɛ̀yilàg ɓii."
JHN.6.4,Fɔlɔɔ a ɓaghà di tìcàɓ ti Ɓɛ̀yudɛ̀n ti lɛ Paskà ti ti jàŋbog.
JHN.6.5,"Yeesus à pìkà mis, à ghɛn coo kituu ki ɓum, di kɛɛ̀ yùyuiy nyi a nyoo, fɔɔnnɛ à tɔkà Filiɓ lɛ: Fennɛ tì rì lɛ tì làg bìrɛs ìnɛ lɛ ɓumɓɛ ɓɛ̀cèm ɓɛɛ ɗi? "
JHN.6.6,"Yeesus à kpaaghà fɔlɔɔ lɛ, a feèghrɛn Filiɓ lɛ, nyimiɗ a yighà com ki à rì ɓiì kìi. "
JHN.6.7,"Nni Filiɓ à ɓàkà nyi lɛ: Nsoò bìrɛs ì ɓɛ̀hɔnɗɛ̀ɗ ɓɛ ɓɛtɔɔsìm ɓɛɓɛɛ̀, ì yin lɛ ì ghɛ̀ɛ̀sɛ̀n lɛ mum ǹcèm à ɗi maa kìɓɛghà.  "
JHN.6.8,"Fɔɔnnɛ ǹ-yilàg wìì adɛŋ ànɛ lɛ Andire, geni Simɔn Pyɛɛri à kpaaghà nyi lɛ: "
JHN.6.9,"Maa ŋwɔɓti à baŋì àdɛŋ à rì fɛ lɛ, rì bìrɛs yitaǹ yi ɓɛ kii rì rìkuu ɗi gèŋ ɗilɛ ɔrìzɛ̀, rì ɓìzɛn ɓiɓɛɛ̀, nni ɓi ri lɛ ɓi ki cɛ ri gɛ mum ànɛ? "
JHN.6.10,"Fɔɔnnɛ Yeesus à kpaaghà ɓɔ lɛ: Kɔ̀ɔ̀siina ɓumɓɛ̀n ɓi zi. Ɓyaaɓi ɓi ɓaghà ɓi jàŋ inɛ̀n lɛɛ̀gwey, nni ɓumɓɛ̀n ɓɛ kɔrìghà min ɓi zi, ɓɛ ɓaghà nunùg ɓum ɓɛ̀tɔɔsìm ɓɛtaǹ. "
JHN.6.11,"Fɔɔnnɛ Yeesus à tekà bìrɛs, à fa Bɛ̀ll ɓìtògsɛ̀n, à kàɓsì yɔ̀ ri ɓumɓɛ ɓɛ ɓaghà wɔɔ ɓɛǹ; fɔɔnnɛ à fatìghà girig ɓɔ ɓìzɛn gàɓ ìnɛ ɓɛ kɔnkɔ̀ngà lɛ ɓɛɛ ɗi. "
JHN.6.12,"Yɛ̀ɛ ɓumɓɛ̀n ɓɛ wuràkà, nni Yeesus à kpaaghà ɓɛ̀yilàg ɓii lɛ: Taŋ̀zɛɛna ɓìɓɛghà ɓi bìrɛs ɓi ɓi rɔɓtaagh lɛ com kɛ̀ kɛɛ̀ ɗyoŋ. "
JHN.6.13,"Nni ɓɛ ɓadɛ̀ngà ɓìɓɛghà ɓi bìrɛs ɓi ɓumɓɛ ɓɛ ɗìghà ɓɛ caɗkà, ɓɛ roòzì ɓìkàɗ ntɛ̀ɗ rì ɓiɓɛɛ̀; ɓi bìrɛs yi kitaǹ yi yi ɓaghà yiǹ yi kìyɛn ɗi ɔrìzɛ̀."
JHN.6.14,"Yɛ̀ɛ ɓumɓɛ̀n ɓɛ ghɛngà dàm ì kìɓan inɛ̀n, nni ɓɛ kpaaghà lɛ: Roànɛ à rì lɔŋ ǹkpaŋzì-ɓìɓan anɛ ɓɛ kpaaghà lɛ, à ɓiì yùu ɓi ziinɛ. "
JHN.6.15,"Yɛ̀ɛ Yeesus à yighà lɛ ɓɛ ti ɓiì kìi lɛ, ɓɛɛ ɓan nyi, ɓɛɛ ɓɔgsi nyi rìfòm ɓi-tèɗ, nni à ghàghìghà à ɓɔgtì ɓi dòn cɛ̀ncii."
JHN.6.16,"Yɛ̀ɛ cɛŋkò ki kpagà, nni ɓɛ̀yilàg ɓii ɓɛ sɛngà ɓi rìɓày. "
JHN.6.17,Ɓɛ ɓɔg ɓi kìkɔm lɛ ɓɛɛ syaà cɛcɛɗ ki riɓày a Kapɛrinawum; birìm ì kpìghà di Yeesus à ka tanɛn ɓi lɔŋ ɓɔ. 
JHN.6.18,"Fɔɔnnɛ bɛ̀ɓ ì fɛɛ̀fɛ̀ɓsìghà rì ìtèɗ, rìɓày à pìpìg ɓìkus. "
JHN.6.19,"Yɛ̀ɛ ɓɛ ɓaghà di ɓɛ mɛ fyèè riɓày fɛlɛ yɛ̀ɛ ɓɛ̀kilòmɛɛ̀tɛ̀rɛ̀ ɓɛtaǹ nsoò lɛ taàfog, nni ɓɛ ghɛngày Yeesus di a kɛ̀ɛ̀kɛɛ yi ɓi rìɓày aɗyòò, à yùyùy jàŋbog rì kìkɔm, ìris wu ɓan ɓɔ. "
JHN.6.20,"Nni Yeesus à kpaaghà ɓɔ lɛ: Mɛ̀ yɛɛ ri, kɛ̀ ɓi risi. "
JHN.6.21,"Ɓɛ mɛɛ̀ kìghà lɛ, ɓɛɛ teɗ nyi ɓi kìkɔm, nni ki ghaskà kì lomì ɓi bèn ì rìɓày jàŋ inɛ ɓɛ kɛnkɛ̀ngà."
JHN.6.22,"Ɓi duri tana, kìtuu ki ɓum ki ki rɔɓkày cɛcɛɗ ki riɓày, ki ghɛngà lɛ, kìkɔm kìfog kɛɛ nɗì wɔɔ. Nni Yeesus àa nki ɓɔɔgh ɓi ɓi kìkɔm kiŋcèm ǹɗaŋ ri ɓɛ̀yilàg ɓii, lɔŋ ɓɔ yɛɛ nkɛ̀ɛ ɓi kìkɔm kìn cɛ̀ncaa. "
JHN.6.23,"Wɔ̀lɛ ɓìkɔm ɓidɛŋ ɓi ɓaghày a Tiɓeriyaadɛ, jàŋbog rì jàŋ inɛ ɓɛ ɗighà bìrɛs, di Kan à mɛ fa Bɛ̀ll ɓìtògsɛ̀n. "
JHN.6.24,"Yɛ̀ɛ ɓumɓɛ̀n ɓɛ ghɛngà lɛ nsoò Yeesus nsoò ɓɛ̀yilàg ɓii, àdɛŋ à ɓaghà ɓi wɔɔ, fɔɔnnɛ ɓɔmiɗ ɓɛ ɓɔkà ɓi ɓìkɔm ɓìn, ɓɛ kɛǹ kì kaà Yeesus a Kapɛrinawum. "
JHN.6.25,"Ɓɛ kɛǹgà nyi kìtanɛɛ cɛcɛɗ ki riɓày, ɓɛ tɔg nyi lɛ: Raɓì, wɔ̀ɔ n-yùu fɛ̀ fin? "
JHN.6.26,"Yeesus à ɓàg ɓɔ lɛ: Ǹkpaa mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ, àa ɓisuulɛ ɓìi nghɛɛ dàm nnɛ ɓi kaakaa mɛ; ɓi kaakaa mɛ lɛ, yɛ̀ɛ ɓìi nɗii bìrɛs ɓì wuràg. "
JHN.6.27,"Kɛ̀ ɓi say ɓisuu ɓiɗilàg ɓi ɓi ri lɛ ɓi ɗyoŋ, salina ɓisuu ɓiɗilàg ɓi ɓi ri lɛ ɓi kɔrì à kpaŋ ɓi cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, ɓyɛɛ̀ ɓi Man à mum à rì mìni ɓiì faà, lɛ nyi nnɛ Bɛ̀ll Seŋi à fogà kìrèmzɛnà ki rilàmì ɗii ɓi nyi. "
JHN.6.28,Nni ɓɛ tɔkà Yeesus lɛ: Tì ghɛ̀ɛ̀sɛɛ kì kìi cɛ ɓi ɗi lɛ ti say ɓisuu ɓiɓan ɓi Bɛ̀ll a kɔ̀nkɔ̀n? 
JHN.6.29,"Yeesus à ɓàg ɓɔ lɛ: Kìsay ki Bɛ̀ll ki ri lɛ, ɓi gherɛn roànɛ Bɛ̀ll à romgày. "
JHN.6.30,"Nni ɓɛ tɔkà nyi lɛ: Dàm ì kìɓan aɗi yɛɛ̀ nnɛ ù kìi, ìnɛ ìrì lɛ, i tì ghɛɛ, tì gherɛ̀n wɔ̀? Kìsay aɗi kɛɛ̀ki wɔ̀ɔ kìkì? "
JHN.6.31,Ɓɛ̀seŋi ɓis ɓɛ ɗighà manà ɓi-reɓ yɛ̀ɛ ki ri kìkànɛn lɛ: À faghà ɓɔ bìrɛs ìnɛ ì rìì aɗyoo lɛ ɓɛɛ ɗi.
JHN.6.32,"Yeesus à kpaa ɓɔ lɛ: Ǹkalii mìni ɓi saaɗ lɛ, àa Moyis yɛɛ faghà mìni bìrɛs ìnɛ ì sɛngày aɗyòò, kìɓan kifog Seŋi wɛ̀m yɛɛ faa mìni kɔɔ̀kɔɔ̀ à bìrɛs ànɛ à rìì aɗyòò. "
JHN.6.33,"Lɛ bìrɛs ì Bɛ̀ll ì rì bìrɛs ìnɛ ì sɛniì aɗyòò, ì ki fa ziinɛ cɛɓ."
JHN.6.34,"Nni ɓɛ kpaaghà min nyi lɛ Kan, falag ɓìsi bìrɛs ìnɛ̀n ɓyààmɛ̀n ɓìcèm."
JHN.6.35,"Yeesus à kalìghà ɓɔ lɛ: Mɛ̀ ǹɗì bìrɛs ì cɛɓ, ŋwaànɛ à yùu a lɔ̀ŋkɛm̀ zày, yàa kɔɔdii gɛ ɓi nyi. Ŋwaànɛ à ki gherɛɛ mɛ̀, kìnɔli kaa kitii gɛ ɓi nyi. "
JHN.6.36,"Ǹki kpaaghà mìni fɔlɔɔ, ɓì ghɛn mɛ̀, kɛ̀ ɓi ki gherɛn. "
JHN.6.37,"Ɓum ɓɛ̀cèm ɓɛ Tààta à faa mɛ̀, ɓɛ ri ɓiì yùu a lɔ̀ŋkɛm̀, nni màa ki kpaŋzi ɓi ŋwaànɛ à yùu yì a lɔ̀ŋkɛm̀ ɓi ɗyɔ̀m. "
JHN.6.38,"Ɓisuulɛ, ǹsɛngày ɓi aɗyoo lɛ nki rìkɔ̀n ɗyɛm̀, ǹsɛngày lɔŋ lɛ nki rìkɔ̀n ɗi roànɛ à romgày mɛ̀. "
JHN.6.39,"Nni rìkɔ̀n ɗi roànɛ à romgày mɛ̀ ɗyɛɛ̀ɗi: Lɛ kɛ̀ɛ nɗimzi nsoò mum bog, ɓi ɓum ɓɛ̀cèm ɓɛ à faghà mɛ̀. Ǹghɛ̀ɛ̀sɛɛ lɔŋ ɓɔ kì ghèmzii, ɓi siitòn a ŋwos. "
JHN.6.40,"Lɛ rìkɔ̀n ɗi Seŋi wɛ̀m ɗyɛɛ̀ɗi: Lɛ mum ǹcèm ànɛ à ghɛɛ Man, à ki gherɛn nyi, a ɓa rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, mɛ̀ ǹki ghèmzii gɛ nyi ɓi siitòn a ŋwos."
JHN.6.41,"Fɔɔnnɛ Ɓɛ̀yudɛ̀n ɓɛ ŋwɔŋwɔ̀ŋìghà nyi lɛ, à kpaaghà lɛ: Mɛ̀ ǹɗì bìrɛs ìnɛ ì sɛngày aɗyòò. "
JHN.6.42,"Ɓɛ kpaakpààghà lɛ: Àa Yeesus à man à Yoosɛɓ yɛɛ ri lɛ? Tì yii lɛ rì seŋi rì jɛɛ, nni lannɛ a kpaaghi ɓigomìnɛ lɛ, nyii ri bìrɛs ìnɛ ì sɛngày aɗyòò? "
JHN.6.43,"Yeesus à pɛ̀ɛ̀zìghà ɓɔ lɛ: Kɛ̀ ɓi ŋwɔ̀ŋwɔŋi, mìni rì mìni. "
JHN.6.44,"Mum à yin lɛ à yù a lɔ̀ŋkɛm̀ di Tààta ànɛ à romgày mɛ̀ à syòŋiì ɓi nyi, mɛ̀ ǹki ghèmzii gɛ ŋwaànɛ̀n miì ɓi siitòn a ŋwos. "
JHN.6.45,"Ki ri kìkànɛn ɓi kaàtà à ɓɛ̀kpaŋzì-ɓìɓan lɛ: Bɛ̀ll à rì ɓiì rèsaagh ɓɔ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm, fɔɔnnɛ mum ǹcèm ànɛ à wokà jɛ̀ɛ̀ ì Tààta, à ki teɗ rirèsàg ɗii, nnyɛɛ ri lɛ à yù a lɔ̀ŋkɛm̀. "
JHN.6.46,"Fɔlɔɔ a rèsii ɓi lɛ ŋwaàdɛŋ à ka ghɛngà Tààta, lɔŋ roànɛ à ɓaghày yɛ̀ɛ Bɛ̀ll yɛɛ ghɛngà Tààta cɛ̀ncii. "
JHN.6.47,"Ǹkpaa mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ ŋwaànɛ à gherɛɛ mɛ̀, à rì rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. "
JHN.6.48,Mɛ̀ yɛɛ ri bìrɛs ì cɛɓ. 
JHN.6.49,"Ɓɛ̀seŋi ɓin ɓɛ ɗighà manà ɓi-reɓ, ɓɛ ki cuu. "
JHN.6.50,"Lɔŋ bìrɛs ìnɛ ì sɛngày aɗyoo, yɛɛ̀nɛ, lɛ ŋwaànɛ à ɗii yɔ̀, kɛ̀ɛ wù. "
JHN.6.51,"Ǹɗì bìrɛs ì cencem ìnɛ ì sɛngày aɗyòò, ŋwaànɛ à ɗii bìrɛs ìnɛ̀n, à rì ɓiì ghɛɓì fìɗyàɓ fikɔ̀ɔ̀. Bìrɛs ìnɛ m̀ɓiì faà ìnɛ̀n, yɛ̀ɛ ri nyoo yɛ̀m ìnɛ ǹɗì ɓiì faà, lɛ ziinɛ yɛ̀ɛ ɓa rì cɛɓ."
JHN.6.52,"Ɓi jɛ̀ɛ̀ ìnɛn, Ɓɛ̀yudɛ̀n ɓɛ tumɛ̀ngà rìnyoònyòlɛ̀n ɓɔ rì ɓɔ, ɓɛ kpaakpàà lɛ: Lannɛ ŋwaànɛ à rì lɛ à fa ɓìsi nyoo yìì lɛ ti ɗi yɔ̀?"
JHN.6.53,"Nni Yeesus à kpaaghà ɓɔ lɛ: Ǹkpaa mìni ɓi saaɗ lɛ, i ɓì ɗii ɓi nyoo ì Man à mum, kɛ̀ ɓi ki nɔ bwaɓ yii, ɓì yin lɛ ɓì ɓa rì cɛɓ ki kɔɔ̀kɔɔ̀. "
JHN.6.54,"Ŋwaànɛ à ɗii nyoo yɛ̀m, à ki nɔ bwaɓ yɛm̀, à rì rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, ǹɗì ɓiì ki ghèmzii nyi ɓi siitòn a ŋwos. "
JHN.6.55,"Lɛ nyoo yɛ̀m ì rì ɓìɗilàg ɓi kɔɔ̀kɔɔ̀, bwaɓ yɛm̀, kɔɔ̀kɔɔ̀ à com ki nɔyɛ̀n. "
JHN.6.56,"Ŋwaànɛ à ɗii nyoo yɛ̀m, à nɔ bwaɓ yɛm̀, à rì ǹɗàrɛn ɗi mɛ̀, mɛ̀ girig ǹɗàrɛn ɗi nyi. "
JHN.6.57,"Fɛlɛ yɛ̀ɛ Tààta ànɛ à rì cem a romgày mɛ̀, mɛ̀ ǹki ɓa ri cɛɓ lɛ nyi, fɔlɔɔ nnɛ ŋwaànɛ à ɗii mɛ̀, à ɓiì ghɛɓì lɛ mɛ̀. "
JHN.6.58,"Bìrɛs ìnɛ ì sɛngày aɗyoo yɛ̀ɛ ri lɛ; ì yin yɛ̀ɛ ìnɛ ɓɛ̀seŋi ɓin ɓɛ ɗighà ɓɛ cuu; nni ŋwaànɛ à ɗii bìrɛs ìnɛ, à rì ɓiì ghɛɓì fìɗyàɓ fikɔ̀ɔ̀."
JHN.6.59,"Yeesus à kpaaghà ɓìɓan ɓi, yɛ̀ɛ à rèèrèsàkà ɓum ɓi naà-bɔ̀ŋzɛ̀n ìnɛ a Kapɛrinawum."
JHN.6.60,"Yɛ̀ɛ ɓɛ̀yilàg ɓɛ wokà ɓìɓan ɓi Yeesus à kpaaghà ɓiǹ, nni kìgwey ki kalìghà lɛ: Ɓìtòkì ɓi ɓi teèsɛɛ, ghɛn yɛɛ ri lɛ à cenɛ̀n ɓyɔ rìwowòg? "
JHN.6.61,"Yɛ̀ɛ Yeesus à yighà ɓi nɗem wii lɛ ɓɛ̀yilàg ɓii ɓɛɛ̀ ŋwɔ̀ŋwɔŋi nyi ɓi kìɓan kiǹ, nni à kpaaghà ɓɔ lɛ: Kìɓan kiǹ ki kɛɓtii mìni fìɓàg? "
JHN.6.62,"I ɓì ki ghɛɛ Man à mum di a ɓɔɓɔg aɗyoo jàŋ inɛ à ka ɓaghà, ki ɓa min la? "
JHN.6.63,"Ǹghay wɛɛ̀ fafa cɛɓ, mɛ̀mùù mɛ yin ɗi gɛɓsɛ̀n. Fɔɔnnɛ ɓìɓan ɓi màa kpaa mìni ɓi ri ɓìɓan ɓi Nghay, rì ɓi cɛɓ. "
JHN.6.64,"Kìɓan kifog, ɓum ɓɛdɛŋ ɓɛ ɓi nyìinyìm wìn ɓɛ gherɛɛ ɓi. Lɛ a rìtumɛ̀n Yeesus à yighà ɓumɓɛ ɓɛ gherɛ̀ngà ɓi, rì roànɛ à ghɛ̀ɛ̀sɛ̀ngà nyi kìkàɓi. "
JHN.6.65,Fɔɔnnɛ à kpaaghà lɛ: Kìɓan ki kɛɛ̀ki ǹkpaaghà mìni miì lɛ mum à yin lɛ à yù a lɔ̀ŋkɛm̀ di Tààta à faa ɓi nyi fèg ànɛ̀n. 
JHN.6.66,"À tumɛ̀n ɓi cààmɛ̀n kiǹ, ɓɛ̀yilàg ɓii lɛɛ̀gwey ɓɛ ghaaghràkà, ɓɛ̀ kɛɛ̀ nɔ̀ɔ̀ti ti nyi."
JHN.6.67,Nni Yeesus à kpaaghà min ɓɛyilàg ɓɛ kiǹtɛ̀ɗ rì ɓɛɓɛɛ̀rɛn lɛ: Mìnii kɔni ɓi lɛ ɓi ghaàrag girig? 
JHN.6.68,"Simɔn Pyɛɛri à pɛ̀ɛ̀zìghà nyi lɛ: Kan, tì ɓiì kɛ̀ɛ yɛ̀ɛ ghɛn? Ù rì rì ɓìɓan ɓi cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. "
JHN.6.69,"Fɔɔnnɛ tì mɛ gherɛ̀n, tì ki yi lɛ wɔ̀ yɛɛ ri roànɛ à rì ǹtenɛn ànɛ à ɓaghày yɛ̀ɛ Bɛ̀ll. "
JHN.6.70,"Yeesus à pɛ̀ɛ̀zì ɓɔ lɛ: Mɛ̀ɛ nti mɛ̀ yɛɛ ɓɔngà mìni ɓɛ̀sɛ̀ɛ̀ ntɛ̀ɗ rì ɓɛɓɛɛ̀? Ǹsoò fɔlɔɔ, kìbog ki ɓi mìni ki ri Satàn. "
JHN.6.71,"Zyudas à man à Simɔn Iskariyot innɛ à kpaakpààghà lɔɔ lɛ nnyɛɛ ɓaghà kìbog ki ɓi ɓɛ̀yilàg ǹtɛ̀ɗ rì ɓɛɓɛɛ̀ , ki ki ghɛɛ̀sɛ̀ngà nyi kì kàɓi."
JHN.7.1,"Ajɛ̀m ìnɛn, Yeesus à rerènìghà ziì Galile lɛ à kɔ̀ngà ɓi lɛ a kɛǹ kì kɛ̀ɛ̀kɛɛ a Zyude, lɛ Ɓɛ̀yudɛ̀n ɓɛ kaakààghà lɛ ɓɛɛ wey nyi. "
JHN.7.2,Tìcàɓ ti Ɓɛ̀yudɛ̀n ti lɛ tìcàɓ ti ɓilaa  ti ɓaghà di ti ti jàŋbog. 
JHN.7.3,"Nni ɓɛ̀geni ɓɛ Yeesus ɓɛ kpaaghà nyi lɛ: Pɛ̀sɛn fɛ, u kɛǹ a Zyude, di Ɓɛ̀yilàg ɓɔɔ ɓɛɛ ghɛǹ girig ɓìɓan ɓi u kìki fɛ. "
JHN.7.4,"Mum à yin lɛ à kìkì ɓìɓan a rìnyam di a kɔ̀nkɔn lɛ ɓɛɛ yi nyi. Nni yɛ̀ɛ u kìki ɓiɓan yɛ̀ɛ ɓi, kpaŋzi ɓyɔ mum bimiɗ a yi wɔ̀. "
JHN.7.5,Lɛ nsoò ɓɛ̀geni ɓii ɓɛ gherɛ̀ngà ɓi nyi. 
JHN.7.6,"Yeesus à kalì ɓɔ lɛ: Cààmɛ̀n kɛm̀ ki ka kpaŋ ɓi, mìni yɛɛ ri rì syeesyee à cààmɛ̀n ɓyààmɛ̀n ɓìcèm. "
JHN.7.7,"Ziinɛ ì yin lɛ ì ɓèèzɛ̀n mìni wɔ̀lɛ mɛ̀ɛnɛ yɛɛ̀ ɓèeɓeèzɛ̀n, lɛ ǹti ǹkalàg lɛ, mɛ̀kìkii mɛ yɔ̀ mɛ rɔɔtɛɛ ɓì. "
JHN.7.8,"Mìnii ɓɔɔghna ɓi kɛǹ tìcàɓ, ɓi san wɛ̀m, mɛ̀ ǹka yin ɓiì ɓɔɓɔɔgh wɔɔ lɛ, cààmɛ̀n kɛm̀ ki ka ghɛɛ̀sɛn ɓi. "
JHN.7.9,"Yɛ̀ɛ à kpaaghà ɓɔ fɔlɔɔ, nni à rɔ̀ɓkà a Galile."
JHN.7.10,"Yɛ̀ɛ ɓɛ̀geni ɓɛ ɓaghà di ɓɛ mɛ ɓɔg a tìcàɓ, nni nyimiɗ a ɓɔkà girig wɔɔ, wɔ̀lɛ à ɓɔkà ɓi ɓi mɛ̀tàna, lɔŋ a rìnyam nnɛ à ɓɔkà."
JHN.7.11,Nni Ɓɛ̀yudɛ̀n ɓɛ kaakààghà nyi ɓi cààmɛ̀n à tìcàɓ di ɓɛɛ̀ kpaakpaa lɛ: À rì fe? 
JHN.7.12,Fɔɔnnɛ ɓumɓɛ ɓi gwìy ìnɛn ɓɛ rurùmìghà lɛɛ̀gwey ɓi kìɓan kii. Ɓɛ̀ro ɓɛdɛŋ lɛ: À rì syeesyee à mum; ɓɛ̀ro ɓɛmbog lɛ: Àg! A nàanaàzì gì kɔm̀ ɓum bee. 
JHN.7.13,"Nsoò fɔlɔɔ, mum à ghɛɛsìghà ɓi lɛ a ɓuŋ nyi fɛlɛ lɛ tɛntɛ̀ɛ̀n ɓi mɛ̀reè mɛ ɓum lɛ ɓɛ rirìsìghà Ɓɛ̀yudɛ̀n."
JHN.7.14,"Yɛ̀ɛ tìcàɓ ti ɓaghà di ti ti ɓi nyìinyìm, Yeesus à ɗiŋìghà ɓi naà-Bɛ̀ll, à tum rìrèsàg ɗi ɓum. "
JHN.7.15,"Nni Ɓɛ̀yudɛ̀n ɓɛ kuùkùùghràkà ɓɛ kpaakpàà lɛ: Ki ɓaa la lɛ, a yi ɓìɓan ɓi ɓi ri ɓìkànɛ̀n, kɛ̀ɛ̀fɛ à yilaagh ɓyɔ? "
JHN.7.16,"Fɔɔnnɛ Yeesus à ɓàkà ɓɔ lɛ: Ɓìɓan ɓi nɗèeresàg ɓi, ɓi yin ɓiɓan ɓyɛm̀ ɓi mɛ̀ɛmiɗ, ɓi ri lɔŋ ɓiɓan ɓi roànɛ à romgày mɛ̀. "
JHN.7.17,"Ŋwaànɛ à kɔ̀ni lɛ a ki rìkɔ̀n ɗi Bɛ̀ll yɛɛ ri ɓiì yiì ǹkòo ɓìɓan ɓi Bɛ̀ll ɓyɛɛ̀ɓi nɗèrèsì, nkòo ɓiŋkɛ̀m ɓi mɛ̀ɛmiɗ. "
JHN.7.18,"Ŋwaànɛ a kpaakpaa ɓiɓan ɓii ɓi nyimiɗ yɛɛ̀ kaakaa rikem ɗii, wɔ̀lɛ roànɛ a kaakaa rikem ɗi roànɛ à romgày nyi, nnyɛɛ̀ kpaakpaa saaɗ, kɛ̀ɛ ki ɓa ri kìɓan kidɛŋ ki ki ri kìtɛ̀ŋtɛ̀ŋ. "
JHN.7.19,"Mɛ̀ɛ nti Moyis à faghà mìni ɓìdɔ̀gsɛna kìɓan kifog, nsoò wààdɛŋ ù ɓèŋi ɓi ɓidɔ̀gsɛna ɓiǹ; nni ɓi kaakaa lɛ ɓi wey mɛ̀ lɛ cɛ? "
JHN.7.20,Nni gwìy ì ɓum ì ɓàkà nyi lɛ: Ù rì rì kìɓeɓtàg ki nghay; ghɛn yɛɛ̀ kɔ̀nkɔn lɛ a wey wɔ̀? 
JHN.7.21,"Yeesus à pɛ̀ɛ̀zì ɓɔ lɛ: Mɛ̀ɛ ǹkìi lɔŋ kiɓan kifog, kɛɛ ǹkegsii mìni lɛ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. "
JHN.7.22,"Ɓì ti ɓì kɛ̀ɗkì mum ŋwosi Saɓàt lɛ yɛ̀ɛ Moyis yɛɛ faghà mìni ìtèɗ ɓisuu kɛ̀rɛ̀n; nsoò yɛ̀ɛ ki yin lɛ Moyis yɛɛ kpagày rì nyi, lɔŋ ɓɛ̀seŋi ɓin ɓɛ ɓɛsɛ̀ɛ̀mɛn ɓɛɛ lokà kì kpaŋìì rì nyi. "
JHN.7.23,"I ɓì rì lɛ ɓì kɛ̀ɗ ŋwɔɓti ŋwosi Saɓàt, fɔlɔɔ kɛ̀ɛ ki yogsi ɓidɔ̀gsɛna ɓi Moyis, nni lannɛ ɓi woki bim ri mɛ̀ lɛ mɛ̀ɛ ǹwɔ̀ɔ̀zii mum lɛ kɔɔ̀kɔɔ̀ ŋwosi Saɓàt? "
JHN.7.24,"Kɛ̀ ɓi teki ɓiɓan ɗyoo rì ɗyoo, ɓàkiina kìɓan yɛ̀ɛ saaɗ a kɔ̀nkɔ̀n."
JHN.7.25,Ɓum ɓɛdɛŋ ɓɛ a Yorisalɛm ɓɛ kpaakpààghà lɛ àa ŋwaànɛ ɓɛɛ̀ kaakaa lɛ ɓɛɛ wey yɛɛ ri lɛ? 
JHN.7.26,"Nni ghɛɛna min yɛ̀ɛ a tòtog lɛ fwàafwàày ɓi nyìinyìm à ɓum, ɓɛ̀ kɛɛ̀ ki kpaa nyi com. Ɓɛ̀làmì ɓis ɓɛ mɛ konag nya kì yiì lɛ nnyɛɛ ri Kiris gìn? "
JHN.7.27,"Ɓìsii yii jàŋ inɛ ŋwaànɛ à pɛ̀sɛɛ yì, wɔ̀lɛ yɛ̀ɛ Kiris à ri yù mum àa yi ɓi fennɛ à pɛ̀sɛɛ yì. "
