livre.chapitre.verset,Bafia
ACT.14.23,"Nni ɓɛ rɛsàkà ɓɛ̀sɛ̀ɛ̀mɛn ɓi naa yi Bɛ̀ll yìcèm yi wɔɔ. Fɔɔnnɛ ɓɛ ɓaghà lɛ, i ɓaa cèli ɓiɗilàg, ɓɛ ɓɔŋzì Bɛ̀ll, ɓɛ reɓsɛ̀n min ɓɔ rì Kan ànɛ ɓumɓɛ̀n ɓɛ saghìghà ǹtyweeyi waa ɓi nyi. "
ACT.14.24,"Fɔɔnnɛ ɓɛ ceeghà ɓi kiden ki zi ki lɛ Pisidii, ɓɛ kɛǹ kì kpaŋì a Paŋfilii. "
ACT.14.25,"Ɓɛ mɛ ghagsi Ɓɔlɛ à Bɛ̀ll a Pɛrizɛ, ɓɛ sɛn min a Atalii. "
ACT.14.26,"Wɔɔnnɛ ɓɛ teri min kikɔm lɛ, ɓɛɛ kɛǹ a Aŋtyos ànɛ ɓɛ pɛsɛ̀ngày wɔɔ, jàŋ inɛ ɓɛ reɓsɛ̀ngà ɓɔ rì Bɛ̀ll à geesɛ̀n, ɓisuu kisay ki ɓɛ kighày kiǹ."
ACT.14.27,"Yɛ̀ɛ ɓɛ kpagà a Aŋtyos, ɓɛ taŋzɛ̀n ɓɛ̀gherɛ̀n ɓɛ ɓi kìseŋi ki wɔɔ, ɓɛ kpaa ɓɔ ɓìɓan ɓìcèm ɓi Bɛ̀ll à faghà ɓɔ ìtèɗ wulɛ ɓɛɛ kikì, à ɓiisɛ̀n rìnɛm ɗi à nɛmgà ɓum ɓɛ zɛy bee inɛ ɓɛɛ gherɛn girig nyi. "
ACT.15.1,"Ɓum ɓɛdɛŋ ɓɛ Pɛsɛ̀ngày a Zyude ɓɛ yu a Aŋtyos, ɓɛ tumɛ̀n rìrèrèsì ɗi ɓɛgherɛ̀n di ɓɛɛ̀ kpaakpaa lɛ: Ì ɓì kɛ̀rɛɛ ɓi, yɛ̀ɛ ɓìdɔ̀gsɛna ɓi Moyis ɓyɛɛ̀ kpaakpàà, ɓì yin lɛ ɓì ghɛn cɛɓ. "
ACT.15.2,"Fɔɔnnɛ coo kiyoòyòò ki kpighà, dì Pol ɓɛɛ̀ Ɓarinaɓas ɓɛ mɛ teɗ rirèsàg ɗi ɓumɓɛ̀n nyoey, ɓɛ ren min lɛ, rì Pol rì Ɓarinaɓas rì ɓum ɓɛdɛŋ, ɓɛ ghɛɛ̀sɛɛ kì ɓɔɔ̀gh a Yorisalɛm lɛ, ɓɛɛ ghɛn ɓɛ̀kɛ̀nì-fìtom, rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ kilɔ̀ŋ lɛ ɓɛɛ fiɓi kìɓan kiǹ. "
ACT.15.3,"Kìseŋi ki ki a Aŋtyos ki faghà ɓɔ ɓyom ɓi ɓi kɔ̀ɔ̀kɔ̀nɛ̀ngà ɓi rìkɛ̀ɛ̀ ɗyaa: Fɔɔnnɛ ɓɛ fyeeghà a Fenisii rì a Samari di ɓɛɛ̀ kpaakpaa ɓɛgeni ɓaa rilɔ̀ɔ̀ghrɛ̀n ɗi ɓum ɓɛ zɛy ɓɛ lɔɔ̀ghrɛ̀ngà, ɓɛ gherɛ̀n Bɛ̀ll. Ɓɔlɛ ànɛ̀n à faghà ɓɛ̀geni ɓaa ɓɛǹ coo kinyàà ɓi ǹɗem. "
ACT.15.4,"Yɛ̀ɛ ɓɛ kpagà a Yorisalɛm nni kìseŋi rì ɓɛ̀kɛ̀nì-fìtom, rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ghaɓkà ɓɔ, fɔɔnnɛ Pol ɓɛɛ̀ Ɓarinaɓas ɓɛ resìghà ɓɔ ɓìɓan ɓìcèm ɓi Bɛ̀ll à kìghà rì ɓɔ. "
ACT.15.5,"Ajɛ̀m ìnɛn nnɛ ɓum ɓɛdɛŋ ɓɛ ɓi ǹɗaŋ wu Ɓɛ̀fàrìzyɛŋ ɓɛ ɓɛ ɓaghà ɓɛ̀kìristɛ̀n, ɓɛ pɛsɛ̀ngà aɗyoo, ɓɛ kpaa lɛ: Ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n ɓɛ ghɛɛ̀sɛɛ kì kɛ̀raagh, ɓɛ kì kàŋ ɓɔ lɛ ɓɛɛ ɓeŋ ɓìdɔ̀gsɛna ɓi Moyis."
ACT.15.6,Fɔɔnnɛ ɓɛ̀kɛ̀nì-fìtom rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ taŋzɛ̀ngà lɛ ɓɛɛ fiɓi kìɓan kiǹ. 
ACT.15.7,"Di ɓaa nyolɛn lɛɛ̀gwey, nni Pyɛɛri à pɛ̀sɛ̀ngà aɗyoo, à kpaa ɓɔ lɛ: Ɓɔɔsoŋ̀! Ɓì yii lɛ Bɛ̀ll à ɓɔ̀ngà mɛ̀ ɓi nyìinyìm wìn lɔŋ a rìtumɛ̀n lɛ, nkali Syeesyee à Ɓɔlɛ a ɓum ɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n, lɛ i ɓɛ woogh Syeesyee à Ɓɔlɛ ànɛ̀n, ɓɛɛ gherɛn Bɛ̀ll. "
ACT.15.8,"Nni Bɛ̀ll ànɛ à yii mɛ̀rem mɛ ɓum, àa ǹɗèsii lɛ à ghàɓi ɓɔ, yɛ̀ɛ àa ǹfaa ɓɔ girig Kìtɛntɛ̀ɛ̀n ki Nghay lɔŋ yɛ̀ɛ à faghà ɓìsi; "
ACT.15.9,"àa ǹɗèsii ɓi ǹɗèè ɓi nyìinyìm ànɛ lɛ rì ɓìsi rì ɓɔ, àa ǹtɛɛ̀zii ɓɔ mɛ̀rem lɛ rìgherɛ̀n ɗi ɓɛ ǹgherɛɛ nyi. "
ACT.15.10,"Nni lannɛ ɓi kɔ̀nkɔn lɛ ɓi feèghrɛn Bɛ̀ll, yɛ̀ɛ ɓi kìki lɛ ɓi tɛgsi ɓɛ̀yilàg ǹtɛ̀g wu wu kighà lɛ, wu yag ɓɛ̀seŋi ɓis, wu ki yag ti ɓisi rìtɛ̀g? "
ACT.15.11,Wɔ̀lɛ ɓìsii gherɛɛ lɛ Bɛ̀ll à mɛ ghɛɓsi ɓisi lɛ geesɛ̀n ì Kan Yeesus lɔŋ yɛ̀ɛ ɓɔ girig.
ACT.15.12,"Fɔɔnnɛ ɓumɓɛ ɓɛ ɓaghà a rìghàdà ɗiǹ ɓɛ maaghà lɛ fyòoog, ɓɛ wowòg yɛ̀ɛ Pol ɓɛɛ̀ Ɓarinaɓas ɓɛ kpaakpààghà lɛ, rì dàm yi ɓiɓan, rì ɓɛ̀koŋnyoo ɓɛ ɓiɓan ɓɛ Bɛ̀ll à kìghà rì ɓɔ ɓi nyìinyìm à ɓum ɓɛ zɛy."
ACT.15.13,"Yɛ̀ɛ ɓɛ lègsìghà ɓìtòkì, nni Zyag à pɛ̀sɛ̀ngà aɗyoo, à kpaa lɛ: Ɓɔɔsoŋ̀! Wooghna girig rìkpaa ɗyɛ̀m!"
ACT.15.14,"Simɔn àa rèsii ɓìsi yɛ̀ɛ ki kilɛ̀ngà a rìtumɛ̀n lɛ, Bɛ̀ll a ɓɔn kìlɔ̀ŋ ki kɛɛ ɓa kiŋkii, ɓi nyìinyìm à ɓìlɔ̀ŋ ɓi zɛy. "
ACT.15.15,Kìɓan kiǹ ki ghɛɛ̀sɛɛ gì rì jɛ̀ɛ̀ ì ɓɛ̀kpaŋzì-ɓìɓan ìnɛ ì rì ǹkànɛn lɛ:
ACT.15.16,"Kan lɛ, ajɛ̀m ìnɛn, ǹɗi sugtii gɛs̀ m̀pɛ̀sì mɛɛ mɛ Davit mɛ mɛ kpilàkà; fɔɔnnɛ m̀pègsaagh gɛ jàŋ yi yi ri yìwààrɛn, m̀pɛ̀ɛ̀zì mɔ kì rɛsii. "
ACT.15.17,"Fɔɔnnɛ ɓum ɓɛmbog ɓɛ̀cèm ɓɛ kaa gɛ lɛ ɓɛɛ ghɛǹ Kan, rì ɓumɓɛ ɓi ɓìlɔ̀ŋ ɓìcèm ɓi ɓyɛɛ rereŋi ɗii ɗyɛ̀m. "
ACT.15.18,Rìkalì ɗi Kan ànɛ à rèsìghà ɓìɓan ɓiǹ à tumɛ̀n fìɗyàɓ ɗyɛɛ̀ɗìn.
ACT.15.19,"Fɔlɔɔ nnɛ mɛ̀ ǹghɛɛ lɛ, tyɛ̀ ki rììsi ɓum ɓɛ zɛy ɓɛ ɓɛ lɔɔ̀ghrɛɛ mɛ̀rem, ɓɛ gherɛ̀n Bɛ̀ll ǹtɛ̀g ɓi nyoo. "
ACT.15.20,"Tì ghɛ̀ɛ̀sɛɛ lɔŋ ɓɔ kì kàni kaàtà, ti kpaa ɓɔ lɛ, ɓɛ ghɛɛ̀sɛɛ kì cèlii lɛ: rì riɗi ɗi ɓituwe ɓi ɓɛ woli ɓisuu riɓɔgsì ɗi ɓinùn, rì tìsɔ̀mɔ̀g, rì rìɗi ɗi ɓituwe ɓi ɓi wii lɛ swììɗ bwaɓ yɛ̀ kɛɛ̀ kpaŋ. "
ACT.15.21,"Ɓisuulɛ à tumɛ̀n ɓi gbàà yi ajɛ̀m, bàn yìcèm yi ri rì ɓum ɓɛdɛŋ ɓɛ ɓɛɛ̀ rèeresàg ɓum ɓìdɔ̀gsɛna ɓi Moyis, lɛ ɓɛ ti ɓɛ ɓaàyì ɓyɔ ɓi naa yi bɔ̀ŋzɛ̀n ɓɛ̀ŋwos ɓɛ Saɓàt."
ACT.15.22,"Nni fɔɔnnɛ ɓɛ̀kɛ̀nì-fìtom rì ɓɛ̀sɛ̀ɛ̀mɛn rì kìseŋi kìcèm ɓɛ ghɛngà lɛ ɓɛɛ ɓɔǹ ɓum ɓɛɗɛŋ ɓi nyìinyìm wàà, di ɓɛɛ rom ɓɔ nɗaŋ ri Pol ɓɛɛ̀ Ɓarinaɓas a Aŋtyos. Nni ɓɛ ɓɔngà min lɛ, rì Zyuudɛ ànɛ ɓɛ nɗegàg tì lɛ Ɓarisaɓas, rì Silas. Kìɓɛ̀ɛ̀ ki ɓum kìn ki ɓaghà ɓumɓɛ ɓɛ̀geni ɓaa ɓɛ righerɛ̀n ɓɛ keesìghà lɛɛ̀gwey. "
ACT.15.23,"Fɔɔnnɛ ɓɛ romgà ɓɔ rì kaàtà ànɛ à ɓaghà ǹkànɛn fɛlɛ̀: Ɓɛ̀geni ɓin ɓɛ lɛ, rì ɓɛ̀kɛ̀nì-fìtom, rì ɓɛ̀sɛ̀ɛ̀mɛn, ɓɛ togsaghiì mìni ɓɛ̀geni ɓaa, ɓɛ ɓì yin Ɓɛ̀yudɛ̀n, ɓɛ ɓì kɔ̀kɔrii a Aŋtyos, rì a Sirii, ri a Silisii."
ACT.15.24,"Tìi nwoogh lɛ, ɓum ɓɛdɛŋ ɓɛ m̀pɛ̀sɛɛ yì fɛ, ɓìsi tyɛ̀ ki rom yi ɓɔ, ɓɛ yu mìni kì ɓùùsii, ɓɛ ki syaŋdi mini mɛ̀rem rì ɓìtòkì ɓyaa. "
ACT.15.25,"Fɔɔnnɛ tìi n-yɔɔsii jɛ̀ɛ̀ bog lɛ: Ti ɓɔǹ ɓumɓɛ tì romiì a lɔ̀ŋkin ǹɗaŋ ɗi Pol ɓɛɛ̀ Ɓarinaɓas, ɓɛ ɓɛ rì ɓɛ̀geni ɓis ɓɛ ǹɗem. "
ACT.15.26,Ɓɛ ri ɓumɓɛ ɓɛ mɛ kàɓɓɛn ɓɔmiɗ ɓisuu kisay ki Yeesus Kiris Kan wìs. 
ACT.15.27,"Nni tì romiì mìni lɛ, rì Zyuudɛ rì Silas lɛ ɓɔmiɗ ɓɛɛ kpaàti mìni ɓìɓan ɓi tì kàniì ɓi. "
ACT.15.28,"Lɛ rì ɓìsiì ɓɔmìɗ rì Kìtɛntɛ̀ɛ̀n ki Nghay, tìi nghɛɛ lɛ, tyɛ̀ ki tɛ̀gsi ti mìni ǹtɛ̀g wudɛŋ, i ki cee ɓi lɛ ɓìdɔ̀gsɛna ɓì ɓi ghɛ̀ɛ̀sɛɛ kì ɓèŋi, ɓi ɓi ri lɛ: "
ACT.15.29,"Kɛ̀ ɓi ɗi ɓyɛn ɓi nyàm ìnɛ ɓɛ woli ɓi rìɓɔgsì ɗi ɓinùn, rì bwaɓ, rì ɓyɛn ɓi nyàm ìnɛ ì wii lɛ swììɗ, kɛ̀ ɓi kì tisɔ̀mɔ̀g, i ɓì lɛɛgh ɓìɓan ɓiǹ, di ɓì konaagh, ÒO òona yàà!"
ACT.15.30,"Fɔɔnnɛ ɓumɓɛ ɓɛ romgà ɓɛǹ, ɓɛ kɛngà min a Aŋtyos, ɓɛ taŋzɛ̀n ɓɛ̀gherɛ̀n ɓɛ wɔɔ, lɛ ɓɛɛ fa ɓɔ kaàtà ànɛ ɓɛ kangày ɓɔ. "
ACT.15.31,"Yɛ̀ɛ ɓɛ ɓalà nyi, ɓum ɓɛ̀cèm ɓɛ nyaàrɛ̀n, lɛ à tèèsìghà ɓɔ nyòò. "
ACT.15.32,"Zyuudɛ ɓɛɛ̀ Silas ɓɛ ɓaghà ɓɛ̀kpaŋzì-ɓìɓan, fɔɔnnɛ ɓɛ tokàkà rì ɓɛ̀geni ɓaa ɓɛǹ lɛɛ̀gwey ɓɛ teèsì ɓɔ nyoo, ɓɛ ki sììrag ɓɔ ɓi rìgherɛ̀n. "
ACT.15.33,"Yɛ̀ɛ Silas ɓɛɛ̀ Zyuudɛ ɓɛ kɔrìghà wɔɔ lèg àdɛŋ, fɔɔnnɛ ɓɛ̀geni ɓaa ɓɛ ghesɛ̀ngà ɓɔ, ɓɛ kpaa ɓɔ lɛ: Ɓì kɛ̀n lɛ fyòoog; nni ɓɛ sugtìghà min a ɓɛ̀geni ɓaa ɓɛ ɓɛ romgày ɓɔ "
ACT.15.34,"(Kìɓan kifog Silas à ghɛngà lɛ, à ghɛ̀ɛ̀sɛɛ kì rɔ̀ɓi a Aŋtyos)."
ACT.15.35,"Fɔɔnnɛ ɓɛ̀-Pol ɓɛɛ̀ Ɓarinaɓas ɓɛ rɔ̀ɓkà a Aŋtyos, ɓɛ ɓasɛ̀n ɗì ɓum ɓɛdɛŋ ɓi rìrèrèsì rì ɓi rìkakàlì ɗi Syeesyee à Ɓɔlɛ à Kan."
ACT.15.36,"Yɛ̀ɛ mɛ̀ru mɛ ghaghìghà foo, Pol à kpaa Ɓarinaɓas lɛ: Ti sugtiina kì ghɛɛ̀ ɓɛ̀geni ɓis ɓɛ ɓi bàn yi tìi nkpaa Syeesyee à Ɓɔlɛ à Kan wɔɔ, lɛ ti ghɛn yɛ̀ɛ ɓɛ ri, "
ACT.15.37,"Ɓarinaɓas à kɔ̀nkɔ̀ngà lɛ, ɓɛɛ kɛǹ ǹɗaŋ ɗi Zyaŋ ànɛ à ɓaghà ɗii lɛ Marikus, "
ACT.15.38,"wɔ̀lɛ Pol à gherɛ̀ngà ɓi lɛ ɓɛɛ Kɛǹ ɗì Zyaŋ, ɓisuulɛ, à rinìghà ɓɔ a Paŋfilii, kɛ̀ɛ ki teeti gàɓ ɓi kìsay ki ɓɛ kɛngà kì kìi. "
ACT.15.39,"Ɓɛ nyolɛ̀ngà lɛɛ̀gwey lèg ànɛ lɛ, ɓɛ syɔngà kì ghasɛɛ, lɛ rì mum à ròŋì bee yiì, fɔɔnnɛ Ɓarinaɓas ɓɛɛ̀ Marikus ɓɛ ɓɔkà kìkɔm, ɓɛ kɛǹ a Siipirɛ."
ACT.15.40,"Pol nyii tekà Silas ɓɔɔ kɛǹ, dì ɓɛ̀geni ɓaa ɓɛ mɛ reɓsɛn ɓɔ rì geesɛ̀n ì Kan."
ACT.15.41,Fɔɔnnɛ à fyeeghà a Sirii rì a Silisii di a tèeteèsì ɓɛ̀gherɛ̀n ɓɛ wɔɔ nyoo ɓi rìgherɛ̀n.
ACT.16.1,"Nni Pol à kɛ̀ngà kì kpaŋì a Dɛriɓɛ, rì a Listirɛ n-yilàg àdɛŋ à ɓaghà wɔɔ ɗii lɛ Timote, jɛɛ wìì a ɓaghà ǹgherɛ̀n, gɔ̀n ì Ɓɛ̀yudɛ̀n, seŋi muu Gìrɛg, "
ACT.16.2,ɓɛ̀gherɛ̀n ɓɛ a Listirɛ rì ɓɛ a Ikonyɔm ɓɛ sɛsɛ̀kà nyi. 
ACT.16.3,"Fɔɔnnɛ Pol à kɔ̀ngà lɛ a teɗ nyi, ɓɛɛ kɛǹ; yɛ̀ɛ à ki tekà nyi, à kɛ̀ɗ nyi, lɛ à rirìsìghà Ɓɛ̀yudɛ̀n ɓɛ ɓɛ ɓaghà wɔɔ, lɛ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ yighà lɛ seŋi Timote à ɓaghà muu Gìrɛg. "
ACT.16.4,"Ɓi bàn yìcèm yi Pol rì Silas ɓɛ ghaghìghà wɔɔ, ɓɛ ghaàghàgsìghà ɓìɓan ɓi ɓɛ̀kɛ̀nì-fìtom rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ a Yorisalɛm ɓɛ rengà, ɓɛ ki kpaakpaa ɓum lɛ, ɓɛɛ ɓeŋ̀ ɓìɓan ɓiǹ. "
ACT.16.5,"Ɓìseŋi ɓi mɛ tetèkà ìtèɗ ɓi rìgherɛ̀n, bàlì ì ɓumɓɛ ɓɛ ɓaghà ɓɛ̀gherɛ̀n ì ɓɔɓɔ̀g m̀ɓɔɓɔghɛn ɓɛŋwos ɓɛ̀cèm."
ACT.16.6,"Yɛ̀ɛ Kìtɛntɛ̀ɛ̀n ki Nghay kì rekà ɓɔ lɛ, ɓɛ̀ kɛɛ̀ ghagsi jɛ̀ɛ̀ ì Bɛ̀ll ɓi kìden ki zi ki a Azii fɔɔnnɛ ɓɛ ghaghìghà bàn ì Firizii, rì zi ì Ɓɛ̀gàlat rì mɛ̀kòò. "
ACT.16.7,"Yɛ̀ɛ ɓɛ kpagà jàŋbog rì Misii, nni ɓɛ kaaghà bee inɛ lɛ ɓɛɛ kɛǹ a Bitinii, kìɓan kifog Nghay à Yeesus kɛ̀ɛ gherɛ̀n. "
ACT.16.8,"Fɔɔnnɛ ɓɛ syaàghà min zi inɛ a Misii, ɓɛ kɛǹ a Tirowas. "
ACT.16.9,"Nni ɓìdɛ̀ndɛm̀ ɓi kighà Pol rì ìru lɛ à ghɛɛ ŋwaànɛ a Masedwan mɛ̀rɛy, à ɓɔ̀ɔ̀ɓɔ̀ŋzàg nyi lɛ: Yu a Masedwan, u ghɛɓsi ɓìsi. "
ACT.16.10,"Ajɛ̀m ì ɓìdɛ̀ndɛm ɓi Pol ɓiǹ, nnɛ tì ghàskà kì kaà bee ìnɛ lɛ ti kɛǹ a Masedwan, lɛ tì konàkà kì ghɛɛ̀ lɛ Bɛ̀ll yɛɛ regii ɓìsi lɛ, ti kɛǹ kì kalii Syeesyee à Ɓɔlɛ wɔɔ."
ACT.16.11,"Yɛ̀ɛ tì tekà kìkɔm a Tirowas, tì kɛ̀n lɔŋ kilomì ɓi kìrìŋ ki riɓày ki lɛ, Samotiras, ɓi duri tana tì kɛ̀n a Neyapolis, "
ACT.16.12,"wɔɔnnɛ tì pɛ̀sɛɛ, tì kɛ̀n a Filiɓ, ànɛ à rì ǹtonto à bàn ànɛ a Masedwan, à ki ɓa ti bàn ìnɛ ɓumɓɛ a Rom ɓɛ lamìì; tì kɔ̀rìghà ɓi bàn ìnɛn, bàlì ì mɛ̀ru."
ACT.16.13,"Nni ŋwosì Saɓàt, tì pɛ̀sɛ̀ngà ɓi bàn, tì kɛ̀n ɓi bèn ì ǹsyòm, ɓi jàŋ inɛ tì fèfèkà lɛ Ɓɛ̀yudɛ̀n ɓɛ ɓaghà lɛ ɓɛ ɓa rì naà-bɔ̀ŋzɛ̀n wɔɔ. Yɛ̀ɛ tì kɔ̀rìghà ɓi zi, nni tì tòkàkà rì ɓɛ̀yiɓ ɓɛ ɓɛ ɓaghà wɔɔ ɓɛtaŋzɛn. "
ACT.16.14,"Giɓ àdɛŋ à ɓaghà wɔɔ ɗii lɛ Lidyaa àa m̀ɓɔgsàg Bɛ̀ll, à ɓaghà ǹkìì-dùne ì ɓìsyeesyee ɓi ɓilàà ɓi ɓàŋ ɓi bàn ì Tyatiir, à ramgà mɛ̀reè lɛ syeesyee lɛ a wog ɓìtòkì ɓis, fɔɔnnɛ Kan à nɛmgà nyi ǹɗem lɛ a konag kì woògh ɓìtòkì ɓi Pol. "
ACT.16.15,"Yɛ̀ɛ ɓɛ ɓaɓtìghà lɛ rì nyi, rì naa yìì i ɓum nni à tɔkà ɓìsi lɛ, ti kɛǹ a mɛɛ mii, à kpaa lɛ: I ɓì ghɛɛ lɛ ǹɗì ǹgherɛ̀n Kan, yùuna kì kɔ̀rii a mɛɛ mɛm̀. Fɔɔnnɛ à sììrɛ̀ngà lɛ ti gherɛn lɛ, ti kɔri à lɔ̀ŋkii."
ACT.16.16,"Yɛ̀ɛ tì kɛ̀nkɛ̀ngà ŋwos adɛŋ ɓi jàŋ i bɔ̀ŋzɛ̀n, nni tì tulɛ̀ngà rì gɔ̀n ì giɓ idɛŋ ìnɛ ì ɓaghà ɓiì sasali ɓum ɓɛdɛŋ; ì ɓaghà rì kìɓeɓtàg ki nghay, ki ki fafàghà yɔ̀ ìtèɗ wulɛ, yɛ̀ɛ log kì yiì ɓìɓan ɓi ɓi ri ɓiì kìlɛɛ. Fɔɔnnɛ ɓɛ̀masà ɓii ɓɛ fɔ̀nfɔ̀ngà lɛɛ̀gwey ɓi ɓìfyeŋ ɓii ɓiǹ. "
ACT.16.17,"Nni ì tumɛ̀ngà ɓìsi rìnɔ̀ɔ̀nɔ̀ɔ̀tì lɛ, rì ɓìsi rì Pol, di yɛ̀ɛ kpaakpaa jɛ̀ɛ̀ aɗyoo lɛ: Ɓumɓɛ ɓɛ ri ɓɛ̀kìì-ɓìsay ɓɛ Bɛ̀ll ànɛ à teŋmɛɛ à cee, ɓɛɛ̀ kakali mini ɓìɓan ɓi ɓi ri lɛ ɓi fa mìni cɛɓ. "
ACT.16.18,"Ɓàlì ì mɛ̀ru ì ghaghìghà lɛɛ̀gwey ŋwutyàà giɓ anɛ̀n à kɛ̀nkɛ̀n lɔŋ asu à kpaakpàà fɔlɔɔ. Fɔɔnnɛ bim ì ɓaghà lɛ ì mɛ naasag Pol, à lɔ̀ɔ̀ghrɛ̀n à kpaa kìɓeɓtàg ki nghay ki ki ɓaghà ɓi giɓ anɛ̀n lɛ: Ɓi ɗii ɗi Yeesus Kiris, ǹtɔɔgh wɔ̀ lɛ, u pɛsɛn ɓi giɓ ànɛ. Nni kìɓeɓtàg ki nghay ki ghàskà kì pɛ̀sɛɛ ɓi gom yɔ̀miɗ inɛ̀n."
ACT.16.19,"Yɛ̀ɛ ɓɛ̀masà ɓɛ giɓ anɛ̀n ɓɛ ghɛngà lɛ bee yaà ì rìfɔ̀n ìnɛn ì simɓɛɛ, nni ɓɛ ɓangà lɛ, rì Pol rì Silas, ɓɛ kɛǹ ɗì ɓɔ ɓi jàŋ ì ɓɛ̀yɔ̀m ɓi mis mɛ ɓɛyɔ̀mì-ɓìɓan. "
ACT.16.20,"Fɔɔnnɛ ɓɛ rɛsìghà ɓɔ ɓi mis mɛ ɓɛyɔ̀mì-ɓìɓan ɓɛ ɓɛ ɓaghà Ɓɛ̀ròmɛŋ ɓɛ kpaa lɛ: Ɓumɓɛ ɓɛ yuu rì kìɓùùsì ɓi bàn yìs, ɓɛncèm ɓɛ ki rì Ɓɛ̀yudɛ̀n; "
ACT.16.21,"ɓɛɛ rèeresàg ɓum ɓìsyɔ̀ɔ̀ ɓidɛŋ, ɓi ɓìsi Ɓɛ̀ròmɛŋ tì yin ri ìtèɗ wulɛ, tì teɗ, nsoò lɛ tì ɗiŋì miì. "
ACT.16.22,"Fɔɔnnɛ gwìy ì ɓum ìnɛ ì ɓaghà wɔɔ, ì wokà bim ri Pol ɓɛɛ̀ Silas, ɓɛ̀yɔ̀mì-ɓìɓan ɓɛ kpaa lɛ, ɓɛɛ kori ɓɔ ɓìlàà ɓi nyoo ɓɛ ki ɓog ɓɔ kìtòn. "
ACT.16.23,"Fɔɔnnɛ ɓɛ ɓaàgh lɛ, ɓɛ mɛ ɓog ɓɔ kìtòn fɔlɔɔ, ɓɛ piìg min ɓɔ ɓi naà-zày, ɓɛ kalì m̀ɓèŋì-naà-zày lɛ, a ɓeŋ ɓɔ, lèg ànɛ lɛ àdɛŋ kɛ̀ɛ ɗim. "
ACT.16.24,"Yɛ̀ɛ m̀ɓèŋì naà-zày à wokà fɔlɔɔ, à pìg ɓɔ ɓi kìden ki naa ki ki ɓaghà lɔŋ wɔɔ ɓi naà-zày ɓi ɗùùm, à ki pùrag ɓɔ mɛ̀kòò ɓi ɓìɓèg."
ACT.16.25,"Di ǹɗem-irù wu ti jàŋbog, Pol rì Silas ɓɛ ɓɔɔ̀ɓɔ̀ŋzàkà Bɛ̀ll, ɓɛ kɛkɛ̀ɛ̀gh tyem ti lɛ ɓɛɛ ɓɔgsi Bɛ̀ll, ɓìmbùŋ ɓimbog ɓi wowòg yɛ̀ɛ ɓɛ kɛkɛ̀ghìghà. "
ACT.16.26,"Nni zi i ghàskà kì nyɛ̀ŋɗɛɛ ri ìtèɗ lèg ànɛ lɛ mɛɛ mɛ naà-zày mɛ kpikɛ̀ngà, ɓìsìm ɓìcèm ɓi ghas kì ŋwàrɛɛ, bɛn yi ɓimbùŋ ɓìcèm yi fumɓàg. "
ACT.16.27,"Yɛ̀ɛ m̀ɓèŋì-naà-zày à fòsɛ̀ngày ɓi fìlo, à ghɛn mɛ̀suuna mɛ naà-zày ɓìkpaŋ à sɔ̀ŋìì gàfàg yìì lɛ, a wolɛn ɓisuulɛ à fèfèkà lɛ, ɓìmbùŋ ɓìcèm ɓyaa làngii. "
ACT.16.28,Nni Pol à kpaaghà jɛ̀ɛ̀ aɗyoo lɛ: Kɔ̀ɔ kìlɛn com! tì rì fɛ ɓìsi ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. 
ACT.16.29,"M̀ɓèŋì-naà-zày à tɔg min lɛ ɓɛɛ fa nyi ɗuu; à ɗiŋì rì mɛ̀ree ɓi kìden ki naa, di a nìighniŋdɛ̀n lɛ kpàg-kpàg-kpàg, à kpì Pol ɓɛɛ̀ Silas a mɛ̀kòò; "
ACT.16.30,"fɔɔnnɛ à kpaŋzìghà ɓɔ, à tɔg ɓɔ lɛ: Ɓɛ̀kan ɓɛ̀m! Cɛ ǹghɛ̀ɛ̀sɛɛ kì kìi ɓisuulɛ mɓa rì cɛɓ? "
ACT.16.31,"Ɓɛ ɓaàg nyi lɛ: Gherɛn Kan Yeesus, fɔɔnnɛ ù rì ɓiì ghɛɛ̀ cɛɓ lɛ rì wɔ̀, rì naa yɔ̀ɔ̀ ì ɓum. "
ACT.16.32,"Nni ɓɛ kalìghà min nyi Ɓɔlɛ à Kan Yeesus, lɛ rì nyi rì rìmɛɛ ɗii. "
ACT.16.33,"Ɓi cààmɛ̀n kɔm̀ kiǹ, nnɛ, m̀ɓèŋì-naà-zày à kɛ̀ngà rì ɓɔ lɛ a soò ɓɔ beŋ yi ɓɛ ɓaghà rì yɔ, fɔɔnnɛ ɓɛ ghàskà kì ɓàɓtii lɛ rì ŋwaànɛ̀n, rì ɓum ɓii ɓɛ̀cèm. "
